2021-08-27 18:22:25,238 [INFO ]  maqp(evaluate_cardinalities: database_name=imdb, target_path=./baselines/cardinality_estimation/results/deepdblight/imdb_light_model_based_budget_5.csv)
2021-08-27 18:22:26,105 [DEBUG]  		Latency: 1.34ms
2021-08-27 18:22:26,105 [DEBUG]  		True: 17
2021-08-27 18:22:26,105 [DEBUG]  		Predicted: 6.0746496114167785
2021-08-27 18:22:26,106 [DEBUG]  Q-Error was: 2.798515319805437
2021-08-27 18:22:26,106 [DEBUG]  Predicting cardinality for query 121: SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.series_years<1134 AND t.phonetic_code<8110 AND t.production_year>2008 AND ci.role_id<2;,130
2021-08-27 18:22:26,113 [DEBUG]  		Latency: 1.33ms
2021-08-27 18:22:26,113 [DEBUG]  		True: 130
2021-08-27 18:22:26,113 [DEBUG]  		Predicted: 9841.888175028034
2021-08-27 18:22:26,113 [DEBUG]  Q-Error was: 75.70683211560026
2021-08-27 18:22:26,113 [DEBUG]  Predicting cardinality for query 122: SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.phonetic_code>4625 AND t.production_year<2000 AND t.series_years>955 AND ci.role_id>1;,124930
2021-08-27 18:22:26,121 [DEBUG]  		Latency: 1.36ms
2021-08-27 18:22:26,121 [DEBUG]  		True: 124930
2021-08-27 18:22:26,121 [DEBUG]  		Predicted: 129532.5540554898
2021-08-27 18:22:26,121 [DEBUG]  Q-Error was: 1.0368410634394445
2021-08-27 18:22:26,121 [DEBUG]  Predicting cardinality for query 123: SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year<2005 AND t.series_years>533 AND t.phonetic_code<5239 AND ci.role_id<2;,54349
2021-08-27 18:22:26,129 [DEBUG]  		Latency: 1.53ms
2021-08-27 18:22:26,129 [DEBUG]  		True: 54349
2021-08-27 18:22:26,129 [DEBUG]  		Predicted: 45169.443594784454
2021-08-27 18:22:26,129 [DEBUG]  Q-Error was: 1.2032249165512297
2021-08-27 18:22:26,129 [DEBUG]  Predicting cardinality for query 124: SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year<2006 AND t.series_years<439 AND t.phonetic_code>19542 AND ci.role_id>1;,836
2021-08-27 18:22:26,136 [DEBUG]  		Latency: 1.21ms
2021-08-27 18:22:26,136 [DEBUG]  		True: 836
2021-08-27 18:22:26,136 [DEBUG]  		Predicted: 321.00611132935546
2021-08-27 18:22:26,136 [DEBUG]  Q-Error was: 2.6043117887629736
2021-08-27 18:22:26,136 [DEBUG]  Predicting cardinality for query 125: SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year>1969 AND t.series_years>1038 AND t.phonetic_code<8998 AND ci.role_id=2;,57852
2021-08-27 18:22:26,144 [DEBUG]  		Latency: 1.40ms
2021-08-27 18:22:26,144 [DEBUG]  		True: 57852
2021-08-27 18:22:26,144 [DEBUG]  		Predicted: 48881.47490366766
2021-08-27 18:22:26,144 [DEBUG]  Q-Error was: 1.1835158434562552
2021-08-27 18:22:26,144 [DEBUG]  Predicting cardinality for query 126: SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year<1976 AND t.phonetic_code<17797 AND t.series_years<622 AND ci.role_id>2;,15103
2021-08-27 18:22:26,151 [DEBUG]  		Latency: 1.01ms
2021-08-27 18:22:26,151 [DEBUG]  		True: 15103
2021-08-27 18:22:26,151 [DEBUG]  		Predicted: 3286.65813955181
2021-08-27 18:22:26,151 [DEBUG]  Q-Error was: 4.59524518788545
2021-08-27 18:22:26,151 [DEBUG]  Predicting cardinality for query 127: SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year=2012 AND t.phonetic_code<2602 AND t.series_years>902 AND ci.role_id=1;,1706
2021-08-27 18:22:26,156 [DEBUG]  		Latency: 0.82ms
2021-08-27 18:22:26,156 [DEBUG]  		True: 1706
2021-08-27 18:22:26,156 [DEBUG]  		Predicted: 3010.632676075256
2021-08-27 18:22:26,156 [DEBUG]  Q-Error was: 1.7647319320488017
2021-08-27 18:22:26,156 [DEBUG]  Predicting cardinality for query 128: SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.series_years<958 AND t.phonetic_code>13486 AND t.production_year>2008 AND ci.role_id>2;,4
2021-08-27 18:22:26,161 [DEBUG]  		Latency: 0.89ms
2021-08-27 18:22:26,161 [DEBUG]  		True: 4
2021-08-27 18:22:26,161 [DEBUG]  		Predicted: 4556.643919339098
2021-08-27 18:22:26,161 [DEBUG]  Q-Error was: 1139.1609798347745
2021-08-27 18:22:26,161 [DEBUG]  Predicting cardinality for query 129: SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.series_years<1142 AND t.phonetic_code<8503 AND t.production_year>1992 AND ci.role_id=1;,303
2021-08-27 18:22:26,166 [DEBUG]  		Latency: 1.08ms
2021-08-27 18:22:26,166 [DEBUG]  		True: 303
2021-08-27 18:22:26,166 [DEBUG]  		Predicted: 24770.81962069425
2021-08-27 18:22:26,166 [DEBUG]  Q-Error was: 81.75187993628465
2021-08-27 18:22:26,166 [DEBUG]  Predicting cardinality for query 130: SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year>1980 AND t.phonetic_code>6276 AND t.series_years=1030 AND ci.role_id<2;,1
2021-08-27 18:22:26,171 [DEBUG]  		Latency: 0.92ms
2021-08-27 18:22:26,171 [DEBUG]  		True: 1
2021-08-27 18:22:26,171 [DEBUG]  		Predicted: 1.0
2021-08-27 18:22:26,171 [DEBUG]  Q-Error was: 1.0
2021-08-27 18:22:26,171 [DEBUG]  Predicting cardinality for query 131: SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.phonetic_code=4527 AND t.series_years<1147 AND t.production_year<1974 AND ci.role_id>1;,3
2021-08-27 18:22:26,176 [DEBUG]  		Latency: 1.34ms
2021-08-27 18:22:26,177 [DEBUG]  		True: 3
2021-08-27 18:22:26,177 [DEBUG]  		Predicted: 1.33754904262046
2021-08-27 18:22:26,177 [DEBUG]  Q-Error was: 2.2429084126310226
2021-08-27 18:22:26,177 [DEBUG]  Predicting cardinality for query 132: SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.phonetic_code>14408 AND t.production_year>1987 AND t.series_years<297 AND ci.role_id<2;,81
2021-08-27 18:22:26,184 [DEBUG]  		Latency: 1.20ms
2021-08-27 18:22:26,184 [DEBUG]  		True: 81
2021-08-27 18:22:26,184 [DEBUG]  		Predicted: 729.8797172176572
2021-08-27 18:22:26,184 [DEBUG]  Q-Error was: 9.01086070639083
2021-08-27 18:22:26,184 [DEBUG]  Predicting cardinality for query 133: SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year>1990 AND t.phonetic_code<16641 AND t.series_years<539 AND ci.role_id>1;,118
2021-08-27 18:22:26,191 [DEBUG]  		Latency: 1.23ms
2021-08-27 18:22:26,191 [DEBUG]  		True: 118
2021-08-27 18:22:26,191 [DEBUG]  		Predicted: 15980.221683664746
2021-08-27 18:22:26,191 [DEBUG]  Q-Error was: 135.42560748868428
2021-08-27 18:22:26,191 [DEBUG]  Predicting cardinality for query 134: SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.series_years>719 AND t.phonetic_code>8112 AND t.production_year>2012 AND ci.role_id=1;,2157
2021-08-27 18:22:26,197 [DEBUG]  		Latency: 1.16ms
2021-08-27 18:22:26,198 [DEBUG]  		True: 2157
2021-08-27 18:22:26,198 [DEBUG]  		Predicted: 4416.172340499488
2021-08-27 18:22:26,198 [DEBUG]  Q-Error was: 2.0473677980989744
2021-08-27 18:22:26,198 [DEBUG]  Predicting cardinality for query 135: SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.phonetic_code>20823 AND t.series_years>659 AND t.production_year>1955 AND ci.role_id=2;,5275
2021-08-27 18:22:26,205 [DEBUG]  		Latency: 1.38ms
2021-08-27 18:22:26,205 [DEBUG]  		True: 5275
2021-08-27 18:22:26,205 [DEBUG]  		Predicted: 3092.8958517768715
2021-08-27 18:22:26,205 [DEBUG]  Q-Error was: 1.7055213795736146
2021-08-27 18:22:26,205 [DEBUG]  Predicting cardinality for query 136: SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.phonetic_code<3696 AND t.series_years>1266 AND t.production_year>2008 AND ci.role_id=1;,8466
2021-08-27 18:22:26,212 [DEBUG]  		Latency: 1.17ms
2021-08-27 18:22:26,212 [DEBUG]  		True: 8466
2021-08-27 18:22:26,212 [DEBUG]  		Predicted: 11974.608114393977
2021-08-27 18:22:26,212 [DEBUG]  Q-Error was: 1.4144351658863663
2021-08-27 18:22:26,212 [DEBUG]  Predicting cardinality for query 137: SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.phonetic_code>17158 AND t.production_year<2011 AND t.series_years>990 AND ci.role_id>2;,54039
2021-08-27 18:22:26,219 [DEBUG]  		Latency: 1.34ms
2021-08-27 18:22:26,219 [DEBUG]  		True: 54039
2021-08-27 18:22:26,219 [DEBUG]  		Predicted: 29619.61250470195
2021-08-27 18:22:26,219 [DEBUG]  Q-Error was: 1.8244330506154194
2021-08-27 18:22:26,219 [DEBUG]  Predicting cardinality for query 138: SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year>1996 AND t.series_years=1239 AND t.phonetic_code>5034 AND ci.role_id=1;,158
2021-08-27 18:22:26,226 [DEBUG]  		Latency: 1.30ms
2021-08-27 18:22:26,227 [DEBUG]  		True: 158
2021-08-27 18:22:26,227 [DEBUG]  		Predicted: 95.53043314179281
2021-08-27 18:22:26,227 [DEBUG]  Q-Error was: 1.6539232033574638
2021-08-27 18:22:26,227 [DEBUG]  Predicting cardinality for query 139: SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.phonetic_code>4775 AND t.series_years>672 AND t.production_year>2002 AND ci.role_id>2;,150235
2021-08-27 18:22:26,234 [DEBUG]  		Latency: 1.33ms
2021-08-27 18:22:26,234 [DEBUG]  		True: 150235
2021-08-27 18:22:26,234 [DEBUG]  		Predicted: 143077.17422464653
2021-08-27 18:22:26,234 [DEBUG]  Q-Error was: 1.050027726743575
2021-08-27 18:22:26,234 [DEBUG]  Predicting cardinality for query 140: SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.series_years>224 AND t.production_year>2009 AND t.phonetic_code=3072 AND ci.role_id>2;,72
2021-08-27 18:22:26,241 [DEBUG]  		Latency: 1.34ms
2021-08-27 18:22:26,241 [DEBUG]  		True: 72
2021-08-27 18:22:26,241 [DEBUG]  		Predicted: 18.41573094246359
2021-08-27 18:22:26,242 [DEBUG]  Q-Error was: 3.909700908693234
2021-08-27 18:22:26,242 [DEBUG]  Predicting cardinality for query 141: SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.phonetic_code>15651 AND t.series_years>323 AND t.production_year=1958 AND ci.role_id>1;,77
2021-08-27 18:22:26,248 [DEBUG]  		Latency: 1.34ms
2021-08-27 18:22:26,248 [DEBUG]  		True: 77
2021-08-27 18:22:26,248 [DEBUG]  		Predicted: 330.03307632369956
2021-08-27 18:22:26,249 [DEBUG]  Q-Error was: 4.2861438483597345
2021-08-27 18:22:26,249 [DEBUG]  Predicting cardinality for query 142: SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.series_years<1228 AND t.production_year>2006 AND t.phonetic_code>16804 AND ci.role_id>2;,1
2021-08-27 18:22:26,255 [DEBUG]  		Latency: 1.15ms
2021-08-27 18:22:26,255 [DEBUG]  		True: 1
2021-08-27 18:22:26,255 [DEBUG]  		Predicted: 8151.929822844031
2021-08-27 18:22:26,255 [DEBUG]  Q-Error was: 8151.929822844031
2021-08-27 18:22:26,255 [DEBUG]  Predicting cardinality for query 143: SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year>2007 AND t.phonetic_code>3428 AND t.series_years<333 AND ci.role_id>1;,21
2021-08-27 18:22:26,262 [DEBUG]  		Latency: 1.18ms
2021-08-27 18:22:26,262 [DEBUG]  		True: 21
2021-08-27 18:22:26,262 [DEBUG]  		Predicted: 2577.755988099575
2021-08-27 18:22:26,262 [DEBUG]  Q-Error was: 122.75028514759882
2021-08-27 18:22:26,262 [DEBUG]  Predicting cardinality for query 144: SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year<2013 AND t.phonetic_code=2547 AND t.series_years>126 AND ci.role_id=1;,192
2021-08-27 18:22:26,268 [DEBUG]  		Latency: 1.02ms
2021-08-27 18:22:26,268 [DEBUG]  		True: 192
2021-08-27 18:22:26,268 [DEBUG]  		Predicted: 168.0703398019582
2021-08-27 18:22:26,269 [DEBUG]  Q-Error was: 1.1423788410628477
2021-08-27 18:22:26,269 [DEBUG]  Predicting cardinality for query 145: SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year>1961 AND t.phonetic_code>6245 AND t.series_years<437 AND ci.role_id=1;,949
2021-08-27 18:22:26,273 [DEBUG]  		Latency: 0.79ms
2021-08-27 18:22:26,273 [DEBUG]  		True: 949
2021-08-27 18:22:26,273 [DEBUG]  		Predicted: 4579.859966739098
2021-08-27 18:22:26,273 [DEBUG]  Q-Error was: 4.825985212580715
2021-08-27 18:22:26,273 [DEBUG]  Predicting cardinality for query 146: SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.phonetic_code=14160 AND t.production_year<2000 AND t.series_years<1053 AND ci.role_id=4;,2
2021-08-27 18:22:26,277 [DEBUG]  		Latency: 0.79ms
2021-08-27 18:22:26,277 [DEBUG]  		True: 2
2021-08-27 18:22:26,277 [DEBUG]  		Predicted: 1.0
2021-08-27 18:22:26,277 [DEBUG]  Q-Error was: 2.0
2021-08-27 18:22:26,277 [DEBUG]  Predicting cardinality for query 147: SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year<1993 AND t.phonetic_code<20328 AND t.series_years<526 AND ci.role_id>1;,20997
2021-08-27 18:22:26,281 [DEBUG]  		Latency: 0.91ms
2021-08-27 18:22:26,281 [DEBUG]  		True: 20997
2021-08-27 18:22:26,281 [DEBUG]  		Predicted: 6723.013217972952
2021-08-27 18:22:26,282 [DEBUG]  Q-Error was: 3.1231531635052745
2021-08-27 18:22:26,282 [DEBUG]  Predicting cardinality for query 148: SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year<1964 AND t.series_years>143 AND t.phonetic_code=761 AND ci.role_id=1;,2
2021-08-27 18:22:26,286 [DEBUG]  		Latency: 0.78ms
2021-08-27 18:22:26,286 [DEBUG]  		True: 2
2021-08-27 18:22:26,286 [DEBUG]  		Predicted: 45.314663464034226
2021-08-27 18:22:26,286 [DEBUG]  Q-Error was: 22.657331732017113
2021-08-27 18:22:26,286 [DEBUG]  Predicting cardinality for query 149: SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.series_years<813 AND t.production_year>2002 AND t.phonetic_code<7336 AND ci.role_id<2;,131
2021-08-27 18:22:26,290 [DEBUG]  		Latency: 0.78ms
2021-08-27 18:22:26,290 [DEBUG]  		True: 131
2021-08-27 18:22:26,290 [DEBUG]  		Predicted: 7282.057014078858
2021-08-27 18:22:26,290 [DEBUG]  Q-Error was: 55.588221481518
2021-08-27 18:22:26,290 [DEBUG]  Predicting cardinality for query 150: SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.series_years>656 AND t.production_year<2010 AND t.phonetic_code>4392 AND ci.role_id>1;,355468
2021-08-27 18:22:26,296 [DEBUG]  		Latency: 1.31ms
2021-08-27 18:22:26,296 [DEBUG]  		True: 355468
2021-08-27 18:22:26,296 [DEBUG]  		Predicted: 299901.3477621804
2021-08-27 18:22:26,296 [DEBUG]  Q-Error was: 1.1852831027684596
2021-08-27 18:22:26,296 [DEBUG]  Predicting cardinality for query 151: SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.series_years=562 AND t.production_year<2005 AND t.phonetic_code<11365 AND ci.role_id>1;,5
2021-08-27 18:22:26,303 [DEBUG]  		Latency: 1.17ms
2021-08-27 18:22:26,303 [DEBUG]  		True: 5
2021-08-27 18:22:26,303 [DEBUG]  		Predicted: 6.394931052562506
2021-08-27 18:22:26,303 [DEBUG]  Q-Error was: 1.2789862105125012
2021-08-27 18:22:26,303 [DEBUG]  Predicting cardinality for query 152: SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year>1968 AND t.series_years<1237 AND t.phonetic_code>10547 AND ci.role_id>1;,97496
2021-08-27 18:22:26,310 [DEBUG]  		Latency: 1.16ms
2021-08-27 18:22:26,310 [DEBUG]  		True: 97496
2021-08-27 18:22:26,310 [DEBUG]  		Predicted: 66705.57394729117
2021-08-27 18:22:26,310 [DEBUG]  Q-Error was: 1.4615870043639614
2021-08-27 18:22:26,310 [DEBUG]  Predicting cardinality for query 153: SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.phonetic_code>5892 AND t.series_years>1220 AND t.production_year>2004 AND ci.role_id<2;,50391
2021-08-27 18:22:26,317 [DEBUG]  		Latency: 1.33ms
2021-08-27 18:22:26,317 [DEBUG]  		True: 50391
2021-08-27 18:22:26,317 [DEBUG]  		Predicted: 65735.80910054114
2021-08-27 18:22:26,317 [DEBUG]  Q-Error was: 1.3045148756829819
2021-08-27 18:22:26,317 [DEBUG]  Predicting cardinality for query 154: SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.series_years<762 AND t.production_year>2010 AND t.phonetic_code>8829 AND ci.role_id=1;,70
2021-08-27 18:22:26,324 [DEBUG]  		Latency: 1.17ms
2021-08-27 18:22:26,324 [DEBUG]  		True: 70
2021-08-27 18:22:26,324 [DEBUG]  		Predicted: 2729.0934751093077
2021-08-27 18:22:26,324 [DEBUG]  Q-Error was: 38.98704964441868
2021-08-27 18:22:26,324 [DEBUG]  Predicting cardinality for query 155: SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.series_years>241 AND t.phonetic_code=18960 AND t.production_year=2011 AND ci.role_id>1;,38
2021-08-27 18:22:26,330 [DEBUG]  		Latency: 1.17ms
2021-08-27 18:22:26,331 [DEBUG]  		True: 38
2021-08-27 18:22:26,331 [DEBUG]  		Predicted: 1.0
2021-08-27 18:22:26,331 [DEBUG]  Q-Error was: 38.0
2021-08-27 18:22:26,331 [DEBUG]  Predicting cardinality for query 156: SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year>1999 AND t.phonetic_code>6257 AND t.series_years>633 AND ci.role_id=2;,55120
2021-08-27 18:22:26,338 [DEBUG]  		Latency: 1.29ms
2021-08-27 18:22:26,338 [DEBUG]  		True: 55120
2021-08-27 18:22:26,338 [DEBUG]  		Predicted: 72331.15159045471
2021-08-27 18:22:26,338 [DEBUG]  Q-Error was: 1.3122487588979448
2021-08-27 18:22:26,338 [DEBUG]  Predicting cardinality for query 157: SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.phonetic_code<3199 AND t.series_years<128 AND t.production_year<1970 AND ci.role_id>2;,160
2021-08-27 18:22:26,345 [DEBUG]  		Latency: 1.32ms
2021-08-27 18:22:26,345 [DEBUG]  		True: 160
2021-08-27 18:22:26,345 [DEBUG]  		Predicted: 29.489035889011866
2021-08-27 18:22:26,345 [DEBUG]  Q-Error was: 5.425745372015326
2021-08-27 18:22:26,345 [DEBUG]  Predicting cardinality for query 158: SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year=1976 AND t.series_years>153 AND t.phonetic_code>17575 AND ci.role_id=2;,216
2021-08-27 18:22:26,365 [DEBUG]  		Latency: 2.67ms
2021-08-27 18:22:26,365 [DEBUG]  		True: 216
2021-08-27 18:22:26,365 [DEBUG]  		Predicted: 99.91510207429785
2021-08-27 18:22:26,365 [DEBUG]  Q-Error was: 2.161835353372109
2021-08-27 18:22:26,365 [DEBUG]  Predicting cardinality for query 159: SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year<2009 AND t.phonetic_code<5244 AND t.series_years>542 AND ci.role_id=1;,65841
2021-08-27 18:22:26,372 [DEBUG]  		Latency: 1.48ms
2021-08-27 18:22:26,372 [DEBUG]  		True: 65841
2021-08-27 18:22:26,373 [DEBUG]  		Predicted: 59464.29083294535
2021-08-27 18:22:26,373 [DEBUG]  Q-Error was: 1.1072359407256518
2021-08-27 18:22:26,373 [DEBUG]  Predicting cardinality for query 160: SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.phonetic_code<20686 AND t.series_years>282 AND t.production_year<1960 AND ci.role_id=1;,2566
2021-08-27 18:22:26,380 [DEBUG]  		Latency: 1.40ms
2021-08-27 18:22:26,380 [DEBUG]  		True: 2566
2021-08-27 18:22:26,380 [DEBUG]  		Predicted: 20628.08247332219
2021-08-27 18:22:26,380 [DEBUG]  Q-Error was: 8.03900330215206
2021-08-27 18:22:26,380 [DEBUG]  Predicting cardinality for query 161: SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year>2005 AND t.phonetic_code<3696 AND t.series_years<553 AND ci.role_id>1;,8
2021-08-27 18:22:26,386 [DEBUG]  		Latency: 0.83ms
2021-08-27 18:22:26,386 [DEBUG]  		True: 8
2021-08-27 18:22:26,386 [DEBUG]  		Predicted: 3308.819803372996
2021-08-27 18:22:26,386 [DEBUG]  Q-Error was: 413.6024754216245
2021-08-27 18:22:26,386 [DEBUG]  Predicting cardinality for query 162: SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.phonetic_code=12193 AND t.production_year<2012 AND t.series_years>100 AND ci.role_id=1;,34
2021-08-27 18:22:26,390 [DEBUG]  		Latency: 0.85ms
2021-08-27 18:22:26,390 [DEBUG]  		True: 34
2021-08-27 18:22:26,390 [DEBUG]  		Predicted: 1.0
2021-08-27 18:22:26,390 [DEBUG]  Q-Error was: 34.0
2021-08-27 18:22:26,390 [DEBUG]  Predicting cardinality for query 163: SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year<1997 AND t.phonetic_code<11135 AND t.series_years<879 AND ci.role_id>4;,11133
2021-08-27 18:22:26,395 [DEBUG]  		Latency: 0.87ms
2021-08-27 18:22:26,395 [DEBUG]  		True: 11133
2021-08-27 18:22:26,395 [DEBUG]  		Predicted: 7944.676507852834
2021-08-27 18:22:26,395 [DEBUG]  Q-Error was: 1.4013157098335849
2021-08-27 18:22:26,395 [DEBUG]  Predicting cardinality for query 164: SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.phonetic_code<5555 AND t.production_year>2002 AND t.series_years<655 AND ci.role_id>1;,9
2021-08-27 18:22:26,399 [DEBUG]  		Latency: 0.88ms
2021-08-27 18:22:26,399 [DEBUG]  		True: 9
2021-08-27 18:22:26,399 [DEBUG]  		Predicted: 7366.290120510864
2021-08-27 18:22:26,399 [DEBUG]  Q-Error was: 818.4766800567627
2021-08-27 18:22:26,399 [DEBUG]  Predicting cardinality for query 165: SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year=2008 AND t.phonetic_code>20811 AND t.series_years>670 AND ci.role_id>1;,688
2021-08-27 18:22:26,404 [DEBUG]  		Latency: 0.96ms
2021-08-27 18:22:26,404 [DEBUG]  		True: 688
2021-08-27 18:22:26,404 [DEBUG]  		Predicted: 606.6729160453103
2021-08-27 18:22:26,404 [DEBUG]  Q-Error was: 1.1340542519762258
2021-08-27 18:22:26,404 [DEBUG]  Predicting cardinality for query 166: SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.phonetic_code<11763 AND t.series_years=1086 AND t.production_year<2009 AND ci.role_id=1;,27
2021-08-27 18:22:26,409 [DEBUG]  		Latency: 1.04ms
2021-08-27 18:22:26,409 [DEBUG]  		True: 27
2021-08-27 18:22:26,409 [DEBUG]  		Predicted: 39.80920093625897
2021-08-27 18:22:26,409 [DEBUG]  Q-Error was: 1.474414849491073
2021-08-27 18:22:26,409 [DEBUG]  Predicting cardinality for query 167: SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year>1995 AND t.series_years>922 AND t.phonetic_code<5517 AND ci.role_id=1;,48302
2021-08-27 18:22:26,416 [DEBUG]  		Latency: 1.21ms
2021-08-27 18:22:26,416 [DEBUG]  		True: 48302
2021-08-27 18:22:26,416 [DEBUG]  		Predicted: 51062.69935505075
2021-08-27 18:22:26,416 [DEBUG]  Q-Error was: 1.0571549698780744
2021-08-27 18:22:26,416 [DEBUG]  Predicting cardinality for query 168: SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year>2010 AND t.series_years>752 AND t.phonetic_code<16037 AND ci.role_id=2;,10313
2021-08-27 18:22:26,423 [DEBUG]  		Latency: 1.20ms
2021-08-27 18:22:26,423 [DEBUG]  		True: 10313
2021-08-27 18:22:26,423 [DEBUG]  		Predicted: 21668.94130590014
2021-08-27 18:22:26,423 [DEBUG]  Q-Error was: 2.1011287991758114
2021-08-27 18:22:26,423 [DEBUG]  Predicting cardinality for query 169: SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.phonetic_code<16821 AND t.production_year<1998 AND t.series_years>732 AND ci.role_id=4;,21465
2021-08-27 18:22:26,430 [DEBUG]  		Latency: 1.19ms
2021-08-27 18:22:26,430 [DEBUG]  		True: 21465
2021-08-27 18:22:26,430 [DEBUG]  		Predicted: 18193.228913021478
2021-08-27 18:22:26,430 [DEBUG]  Q-Error was: 1.1798345473813507
2021-08-27 18:22:26,430 [DEBUG]  Predicting cardinality for query 170: SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.phonetic_code=8979 AND t.series_years>127 AND t.production_year>1970 AND ci.role_id>2;,6
2021-08-27 18:22:26,437 [DEBUG]  		Latency: 1.24ms
2021-08-27 18:22:26,437 [DEBUG]  		True: 6
2021-08-27 18:22:26,437 [DEBUG]  		Predicted: 1.0
2021-08-27 18:22:26,437 [DEBUG]  Q-Error was: 6.0
2021-08-27 18:22:26,437 [DEBUG]  Predicting cardinality for query 171: SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.phonetic_code<17236 AND t.production_year<2011 AND t.series_years<128 AND ci.role_id>1;,1185
2021-08-27 18:22:26,444 [DEBUG]  		Latency: 1.36ms
2021-08-27 18:22:26,444 [DEBUG]  		True: 1185
2021-08-27 18:22:26,444 [DEBUG]  		Predicted: 1085.920741191361
2021-08-27 18:22:26,444 [DEBUG]  Q-Error was: 1.0912398622204595
2021-08-27 18:22:26,444 [DEBUG]  Predicting cardinality for query 172: SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.series_years>614 AND t.phonetic_code>17009 AND t.production_year<2012 AND ci.role_id<2;,46492
2021-08-27 18:22:26,451 [DEBUG]  		Latency: 1.33ms
2021-08-27 18:22:26,451 [DEBUG]  		True: 46492
2021-08-27 18:22:26,451 [DEBUG]  		Predicted: 32931.35541141675
