2020-12-18 22:24:12,935 [INFO ]  maqp(evaluate_cardinalities: database_name=imdb, target_path=./baselines/cardinality_estimation/results/deepDB-ranges/imdb_ranges_3_model_based_budget_5.csv)
2020-12-18 22:24:16,740 [DEBUG]  Predicting cardinality for query 95: SELECT COUNT(*) FROM movie_companies mc, movie_keyword mk, title t WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND t.episode_nr<=9.0 AND t.production_year>=1999.0 AND t.phonetic_code<=15942 AND t.kind_id=7;
2020-12-18 22:24:16,774 [DEBUG]  		Latency: 29.62ms
2020-12-18 22:24:16,775 [DEBUG]  		True: 509688
2020-12-18 22:24:16,775 [DEBUG]  		Predicted: 463735.9105222589
2020-12-18 22:24:16,775 [DEBUG]  Q-Error was: 1.0990910741115345
2020-12-18 22:24:16,775 [DEBUG]  Predicting cardinality for query 96: SELECT COUNT(*) FROM movie_companies mc, movie_keyword mk, title t WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND mc.company_type_id=1 AND t.kind_id=1 AND t.production_year<=1988.0 AND t.phonetic_code=5563;
2020-12-18 22:24:16,805 [DEBUG]  		Latency: 24.91ms
2020-12-18 22:24:16,805 [DEBUG]  		True: 4327
2020-12-18 22:24:16,805 [DEBUG]  		Predicted: 57.04930435361359
2020-12-18 22:24:16,805 [DEBUG]  Q-Error was: 75.84667418869098
2020-12-18 22:24:16,805 [DEBUG]  Predicting cardinality for query 97: SELECT COUNT(*) FROM movie_companies mc, movie_keyword mk, title t WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND t.production_year<=2012.0 AND t.kind_id=1 AND t.phonetic_code=3636 AND mc.company_type_id=1 AND mk.keyword_id=1595;
2020-12-18 22:24:16,839 [DEBUG]  		Latency: 27.40ms
2020-12-18 22:24:16,839 [DEBUG]  		True: 64
2020-12-18 22:24:16,839 [DEBUG]  		Predicted: 0.980956534331851
2020-12-18 22:24:16,839 [DEBUG]  Q-Error was: 65.24244220829995
2020-12-18 22:24:16,839 [DEBUG]  Predicting cardinality for query 98: SELECT COUNT(*) FROM movie_companies mc, movie_keyword mk, title t WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND t.phonetic_code=19022 AND t.production_year>=1987.0 AND mc.company_type_id=1;
2020-12-18 22:24:16,862 [DEBUG]  		Latency: 18.34ms
2020-12-18 22:24:16,862 [DEBUG]  		True: 32961
2020-12-18 22:24:16,862 [DEBUG]  		Predicted: 240.031560896854
2020-12-18 22:24:16,863 [DEBUG]  Q-Error was: 137.31944198023172
2020-12-18 22:24:16,863 [DEBUG]  Predicting cardinality for query 99: SELECT COUNT(*) FROM movie_companies mc, movie_keyword mk, title t WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND t.kind_id=1 AND mc.company_type_id=1 AND t.production_year=2001.0 AND t.phonetic_code=846 AND mk.keyword_id=3306;
2020-12-18 22:24:16,895 [DEBUG]  		Latency: 26.65ms
2020-12-18 22:24:16,895 [DEBUG]  		True: 29
2020-12-18 22:24:16,895 [DEBUG]  		Predicted: 1.3592572134906589
2020-12-18 22:24:16,895 [DEBUG]  Q-Error was: 21.33518197451839
2020-12-18 22:24:16,895 [DEBUG]  Predicting cardinality for query 100: SELECT COUNT(*) FROM movie_companies mc, movie_keyword mk, title t WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND t.kind_id=1 AND t.production_year>=2004.0 AND mk.keyword_id=217 AND t.phonetic_code=11848 AND mc.company_type_id=1;
2020-12-18 22:24:16,928 [DEBUG]  		Latency: 27.36ms
2020-12-18 22:24:16,928 [DEBUG]  		True: 20
2020-12-18 22:24:16,928 [DEBUG]  		Predicted: 0.4013515595137979
2020-12-18 22:24:16,929 [DEBUG]  Q-Error was: 49.83162398628335
2020-12-18 22:24:16,929 [DEBUG]  Predicting cardinality for query 101: SELECT COUNT(*) FROM movie_companies mc, movie_keyword mk, title t WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND t.kind_id=1 AND mk.keyword_id=4704 AND t.phonetic_code>=19632 AND mc.company_type_id=2;
2020-12-18 22:24:16,956 [DEBUG]  		Latency: 21.75ms
2020-12-18 22:24:16,956 [DEBUG]  		True: 79
2020-12-18 22:24:16,956 [DEBUG]  		Predicted: 64.53122547767727
2020-12-18 22:24:16,956 [DEBUG]  Q-Error was: 1.224213540270172
2020-12-18 22:24:16,956 [DEBUG]  Predicting cardinality for query 102: SELECT COUNT(*) FROM movie_companies mc, movie_keyword mk, title t WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND mk.keyword_id=3341 AND t.production_year<=1993.0 AND t.phonetic_code>=18345 AND mc.company_type_id=1 AND t.kind_id=1;
2020-12-18 22:24:16,988 [DEBUG]  		Latency: 26.33ms
2020-12-18 22:24:16,988 [DEBUG]  		True: 22
2020-12-18 22:24:16,988 [DEBUG]  		Predicted: 7.140884333413176
2020-12-18 22:24:16,988 [DEBUG]  Q-Error was: 3.080850910448022
2020-12-18 22:24:16,988 [DEBUG]  Predicting cardinality for query 103: SELECT COUNT(*) FROM movie_companies mc, movie_keyword mk, title t WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND mk.keyword_id=5889 AND t.phonetic_code<=6257 AND mc.company_type_id=1;
2020-12-18 22:24:17,008 [DEBUG]  		Latency: 14.12ms
2020-12-18 22:24:17,008 [DEBUG]  		True: 1179
2020-12-18 22:24:17,008 [DEBUG]  		Predicted: 958.1261877372683
2020-12-18 22:24:17,008 [DEBUG]  Q-Error was: 1.230526850314312
2020-12-18 22:24:17,008 [DEBUG]  Predicting cardinality for query 104: SELECT COUNT(*) FROM movie_companies mc, movie_keyword mk, title t WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND t.phonetic_code<=18001 AND t.production_year=1997.0 AND mk.keyword_id=10461 AND t.kind_id=1 AND mc.company_type_id=1;
2020-12-18 22:24:17,041 [DEBUG]  		Latency: 27.67ms
2020-12-18 22:24:17,041 [DEBUG]  		True: 5
2020-12-18 22:24:17,041 [DEBUG]  		Predicted: 4.813608556113176
2020-12-18 22:24:17,041 [DEBUG]  Q-Error was: 1.0387217701053217
2020-12-18 22:24:17,041 [DEBUG]  Predicting cardinality for query 105: SELECT COUNT(*) FROM movie_companies mc, movie_keyword mk, title t WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND mc.company_type_id=2 AND t.production_year>=2002.0 AND t.kind_id=1 AND mk.keyword_id=12589;
2020-12-18 22:24:17,072 [DEBUG]  		Latency: 25.78ms
2020-12-18 22:24:17,073 [DEBUG]  		True: 53
2020-12-18 22:24:17,073 [DEBUG]  		Predicted: 28.67777733926651
2020-12-18 22:24:17,073 [DEBUG]  Q-Error was: 1.8481209116381117
2020-12-18 22:24:17,073 [DEBUG]  Predicting cardinality for query 106: SELECT COUNT(*) FROM movie_companies mc, movie_keyword mk, title t WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND t.imdb_index<=3 AND mc.company_type_id=2 AND t.phonetic_code<=2026 AND t.production_year=2005.0;
2020-12-18 22:24:17,097 [DEBUG]  		Latency: 18.89ms
2020-12-18 22:24:17,097 [DEBUG]  		True: 1520
2020-12-18 22:24:17,097 [DEBUG]  		Predicted: 478.71007400888755
2020-12-18 22:24:17,097 [DEBUG]  Q-Error was: 3.1751995258235994
2020-12-18 22:24:17,097 [DEBUG]  Predicting cardinality for query 107: SELECT COUNT(*) FROM movie_companies mc, movie_keyword mk, title t WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND mk.keyword_id=3736 AND t.production_year>=2001.0 AND t.kind_id=1 AND mc.company_type_id=1;
2020-12-18 22:24:17,129 [DEBUG]  		Latency: 26.24ms
2020-12-18 22:24:17,129 [DEBUG]  		True: 2001
2020-12-18 22:24:17,129 [DEBUG]  		Predicted: 1022.441959437942
2020-12-18 22:24:17,129 [DEBUG]  Q-Error was: 1.9570793056067377
2020-12-18 22:24:17,129 [DEBUG]  Predicting cardinality for query 108: SELECT COUNT(*) FROM movie_companies mc, movie_keyword mk, title t WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND t.phonetic_code>=1791 AND mc.company_type_id=1 AND mk.keyword_id=27549 AND t.production_year<=1996.0 AND t.kind_id=1;
2020-12-18 22:24:17,163 [DEBUG]  		Latency: 27.81ms
2020-12-18 22:24:17,163 [DEBUG]  		True: 2176
2020-12-18 22:24:17,163 [DEBUG]  		Predicted: 574.5362045622902
2020-12-18 22:24:17,163 [DEBUG]  Q-Error was: 3.787402748026616
2020-12-18 22:24:17,163 [DEBUG]  Predicting cardinality for query 109: SELECT COUNT(*) FROM movie_companies mc, movie_keyword mk, title t WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND t.phonetic_code>=17229 AND t.kind_id=2 AND mk.keyword_id=1738 AND t.production_year=2001.0;
2020-12-18 22:24:17,195 [DEBUG]  		Latency: 26.48ms
2020-12-18 22:24:17,195 [DEBUG]  		True: 46
2020-12-18 22:24:17,195 [DEBUG]  		Predicted: 2.3934959437648224
2020-12-18 22:24:17,195 [DEBUG]  Q-Error was: 19.218749929295814
2020-12-18 22:24:17,195 [DEBUG]  Predicting cardinality for query 110: SELECT COUNT(*) FROM movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND mi.info_type_id=5 AND t.production_year=2000.0 AND t.phonetic_code=12188 AND mk.keyword_id=545;
2020-12-18 22:24:17,205 [DEBUG]  		Latency: 4.89ms
2020-12-18 22:24:17,205 [DEBUG]  		True: 27
2020-12-18 22:24:17,205 [DEBUG]  		Predicted: 0.9999999999999999
2020-12-18 22:24:17,205 [DEBUG]  Q-Error was: 27.000000000000004
2020-12-18 22:24:17,206 [DEBUG]  Predicting cardinality for query 111: SELECT COUNT(*) FROM movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.production_year<=1959.0 AND t.phonetic_code>=17234 AND mi.info_type_id=81;
2020-12-18 22:24:17,214 [DEBUG]  		Latency: 3.39ms
2020-12-18 22:24:17,214 [DEBUG]  		True: 10320
2020-12-18 22:24:17,214 [DEBUG]  		Predicted: 8358.84489330758
2020-12-18 22:24:17,214 [DEBUG]  Q-Error was: 1.234620349070312
2020-12-18 22:24:17,214 [DEBUG]  Predicting cardinality for query 112: SELECT COUNT(*) FROM movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.production_year=1995.0 AND mi.info_type_id=16 AND t.kind_id=1 AND t.phonetic_code<=1878 AND mk.keyword_id=5067;
2020-12-18 22:24:17,226 [DEBUG]  		Latency: 6.08ms
2020-12-18 22:24:17,226 [DEBUG]  		True: 40
2020-12-18 22:24:17,226 [DEBUG]  		Predicted: 4.897151210022033
2020-12-18 22:24:17,226 [DEBUG]  Q-Error was: 8.168014072781721
2020-12-18 22:24:17,226 [DEBUG]  Predicting cardinality for query 113: SELECT COUNT(*) FROM movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.kind_id=1 AND t.production_year>=2008.0 AND mk.keyword_id=1941;
2020-12-18 22:24:17,236 [DEBUG]  		Latency: 4.51ms
2020-12-18 22:24:17,236 [DEBUG]  		True: 25615
2020-12-18 22:24:17,236 [DEBUG]  		Predicted: 24020.83336421507
2020-12-18 22:24:17,236 [DEBUG]  Q-Error was: 1.0663660003636608
2020-12-18 22:24:17,236 [DEBUG]  Predicting cardinality for query 114: SELECT COUNT(*) FROM movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.kind_id=1 AND t.production_year=1948.0 AND mk.keyword_id=121 AND mi.info_type_id=15;
2020-12-18 22:24:17,247 [DEBUG]  		Latency: 5.60ms
2020-12-18 22:24:17,247 [DEBUG]  		True: 199
2020-12-18 22:24:17,247 [DEBUG]  		Predicted: 88.55859008373733
2020-12-18 22:24:17,247 [DEBUG]  Q-Error was: 2.247099912180556
2020-12-18 22:24:17,248 [DEBUG]  Predicting cardinality for query 115: SELECT COUNT(*) FROM movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.phonetic_code<=5352 AND mi.info_type_id=107 AND t.kind_id=1 AND t.production_year<=2004.0 AND mk.keyword_id=56;
2020-12-18 22:24:17,259 [DEBUG]  		Latency: 5.97ms
2020-12-18 22:24:17,259 [DEBUG]  		True: 5053
2020-12-18 22:24:17,259 [DEBUG]  		Predicted: 4841.902856046969
2020-12-18 22:24:17,259 [DEBUG]  Q-Error was: 1.0435979717538932
2020-12-18 22:24:17,259 [DEBUG]  Predicting cardinality for query 116: SELECT COUNT(*) FROM movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND mi.info_type_id=17 AND t.phonetic_code=9913 AND mk.keyword_id=2276 AND t.kind_id=1 AND t.production_year>=2005.0;
2020-12-18 22:24:17,271 [DEBUG]  		Latency: 5.95ms
2020-12-18 22:24:17,271 [DEBUG]  		True: 79
2020-12-18 22:24:17,271 [DEBUG]  		Predicted: 0.9999999999999999
2020-12-18 22:24:17,271 [DEBUG]  Q-Error was: 79.00000000000001
2020-12-18 22:24:17,271 [DEBUG]  Predicting cardinality for query 117: SELECT COUNT(*) FROM movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND mi.info_type_id=107 AND t.production_year=2009.0 AND t.phonetic_code<=17391;
2020-12-18 22:24:17,281 [DEBUG]  		Latency: 3.65ms
2020-12-18 22:24:17,281 [DEBUG]  		True: 678178
2020-12-18 22:24:17,281 [DEBUG]  		Predicted: 489581.979747165
2020-12-18 22:24:17,281 [DEBUG]  Q-Error was: 1.385218468110758
2020-12-18 22:24:17,281 [DEBUG]  Predicting cardinality for query 118: SELECT COUNT(*) FROM movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.kind_id=1 AND t.production_year<=2002.0 AND t.phonetic_code>=16046 AND mk.keyword_id=6101;
2020-12-18 22:24:17,291 [DEBUG]  		Latency: 4.98ms
2020-12-18 22:24:17,292 [DEBUG]  		True: 9128
2020-12-18 22:24:17,292 [DEBUG]  		Predicted: 10571.947568790965
2020-12-18 22:24:17,292 [DEBUG]  Q-Error was: 1.1581888221725423
2020-12-18 22:24:17,292 [DEBUG]  Predicting cardinality for query 119: SELECT COUNT(*) FROM movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND mi.info_type_id=15 AND t.phonetic_code<=13600 AND mk.keyword_id=115818 AND t.kind_id=1 AND t.production_year>=2003.0;
2020-12-18 22:24:17,303 [DEBUG]  		Latency: 6.19ms
2020-12-18 22:24:17,304 [DEBUG]  		True: 59
2020-12-18 22:24:17,304 [DEBUG]  		Predicted: 0.9999999999999999
2020-12-18 22:24:17,304 [DEBUG]  Q-Error was: 59.00000000000001
2020-12-18 22:24:17,304 [DEBUG]  Predicting cardinality for query 120: SELECT COUNT(*) FROM movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND mk.keyword_id=3627 AND mi.info_type_id=4 AND t.kind_id=1;
2020-12-18 22:24:17,314 [DEBUG]  		Latency: 5.34ms
2020-12-18 22:24:17,314 [DEBUG]  		True: 3347
2020-12-18 22:24:17,314 [DEBUG]  		Predicted: 4013.203853141726
2020-12-18 22:24:17,314 [DEBUG]  Q-Error was: 1.1990450711507996
2020-12-18 22:24:17,314 [DEBUG]  Predicting cardinality for query 121: SELECT COUNT(*) FROM movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND mk.keyword_id=2241 AND mi.info_type_id=16 AND t.kind_id=1;
2020-12-18 22:24:17,325 [DEBUG]  		Latency: 5.64ms
2020-12-18 22:24:17,325 [DEBUG]  		True: 19130
2020-12-18 22:24:17,325 [DEBUG]  		Predicted: 15343.993588489766
2020-12-18 22:24:17,325 [DEBUG]  Q-Error was: 1.2467419182415647
2020-12-18 22:24:17,325 [DEBUG]  Predicting cardinality for query 122: SELECT COUNT(*) FROM movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND mk.keyword_id=93856 AND t.kind_id=1 AND t.phonetic_code>=3016 AND t.production_year<=1943.0;
2020-12-18 22:24:17,335 [DEBUG]  		Latency: 4.79ms
2020-12-18 22:24:17,335 [DEBUG]  		True: 99
2020-12-18 22:24:17,335 [DEBUG]  		Predicted: 0.9999999999999999
2020-12-18 22:24:17,335 [DEBUG]  Q-Error was: 99.00000000000001
2020-12-18 22:24:17,335 [DEBUG]  Predicting cardinality for query 123: SELECT COUNT(*) FROM movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.production_year>=2012.0 AND t.phonetic_code>=17693 AND mk.keyword_id=7633;
2020-12-18 22:24:17,343 [DEBUG]  		Latency: 2.43ms
2020-12-18 22:24:17,343 [DEBUG]  		True: 695
2020-12-18 22:24:17,343 [DEBUG]  		Predicted: 511.43927115825426
2020-12-18 22:24:17,343 [DEBUG]  Q-Error was: 1.3589101173752978
2020-12-18 22:24:17,343 [DEBUG]  Predicting cardinality for query 124: SELECT COUNT(*) FROM movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND mi.info_type_id=3 AND mk.keyword_id=1091 AND t.kind_id=1 AND t.production_year>=2004.0 AND t.phonetic_code=10436;
2020-12-18 22:24:17,355 [DEBUG]  		Latency: 6.04ms
2020-12-18 22:24:17,355 [DEBUG]  		True: 5
2020-12-18 22:24:17,355 [DEBUG]  		Predicted: 0.9999999999999999
2020-12-18 22:24:17,355 [DEBUG]  Q-Error was: 5.000000000000001
2020-12-18 22:24:17,355 [DEBUG]  Predicting cardinality for query 125: SELECT COUNT(*) FROM movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND mi.info_type_id=7 AND t.phonetic_code=3262 AND mk.keyword_id=3534;
2020-12-18 22:24:17,364 [DEBUG]  		Latency: 3.78ms
2020-12-18 22:24:17,364 [DEBUG]  		True: 8
2020-12-18 22:24:17,364 [DEBUG]  		Predicted: 0.9999999999999999
2020-12-18 22:24:17,364 [DEBUG]  Q-Error was: 8.000000000000002
2020-12-18 22:24:17,364 [DEBUG]  Predicting cardinality for query 126: SELECT COUNT(*) FROM movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.kind_id=1 AND t.production_year<=2007.0 AND mi.info_type_id=17 AND mk.keyword_id=723;
2020-12-18 22:24:17,375 [DEBUG]  		Latency: 5.85ms
2020-12-18 22:24:17,376 [DEBUG]  		True: 17020
2020-12-18 22:24:17,376 [DEBUG]  		Predicted: 11866.229798544064
2020-12-18 22:24:17,376 [DEBUG]  Q-Error was: 1.4343224671148946
2020-12-18 22:24:17,376 [DEBUG]  Predicting cardinality for query 127: SELECT COUNT(*) FROM movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND mi.info_type_id=13 AND t.production_year>=2009.0 AND t.kind_id=1 AND t.phonetic_code=12245 AND mk.keyword_id=18209;
2020-12-18 22:24:17,387 [DEBUG]  		Latency: 5.67ms
2020-12-18 22:24:17,387 [DEBUG]  		True: 43
2020-12-18 22:24:17,387 [DEBUG]  		Predicted: 0.9999999999999999
2020-12-18 22:24:17,388 [DEBUG]  Q-Error was: 43.00000000000001
2020-12-18 22:24:17,388 [DEBUG]  Predicting cardinality for query 128: SELECT COUNT(*) FROM movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND mk.keyword_id=446 AND t.phonetic_code<=2692 AND mi.info_type_id=17 AND t.kind_id=1;
2020-12-18 22:24:17,398 [DEBUG]  		Latency: 5.60ms
2020-12-18 22:24:17,399 [DEBUG]  		True: 1399
2020-12-18 22:24:17,399 [DEBUG]  		Predicted: 469.6964755761872
2020-12-18 22:24:17,399 [DEBUG]  Q-Error was: 2.9785192624317975
2020-12-18 22:24:17,399 [DEBUG]  Predicting cardinality for query 129: SELECT COUNT(*) FROM movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND mi.info_type_id=3 AND t.kind_id=1 AND t.phonetic_code<=20029;
2020-12-18 22:24:17,409 [DEBUG]  		Latency: 4.95ms
2020-12-18 22:24:17,409 [DEBUG]  		True: 6594972
2020-12-18 22:24:17,409 [DEBUG]  		Predicted: 6548073.54336687
2020-12-18 22:24:17,409 [DEBUG]  Q-Error was: 1.0071621762221405
2020-12-18 22:24:17,409 [DEBUG]  Predicting cardinality for query 130: SELECT COUNT(*) FROM movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.kind_id=1 AND t.production_year>=2002.0 AND mi.info_type_id=106 AND mk.keyword_id=123174;
2020-12-18 22:24:17,420 [DEBUG]  		Latency: 5.50ms
2020-12-18 22:24:17,420 [DEBUG]  		True: 23
2020-12-18 22:24:17,420 [DEBUG]  		Predicted: 0.9999999999999999
2020-12-18 22:24:17,420 [DEBUG]  Q-Error was: 23.000000000000004
2020-12-18 22:24:17,420 [DEBUG]  Predicting cardinality for query 131: SELECT COUNT(*) FROM movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND mk.keyword_id=1608 AND t.kind_id=1 AND t.production_year>=1979.0;
2020-12-18 22:24:17,430 [DEBUG]  		Latency: 4.44ms
2020-12-18 22:24:17,430 [DEBUG]  		True: 56888
2020-12-18 22:24:17,430 [DEBUG]  		Predicted: 61979.88551654966
2020-12-18 22:24:17,430 [DEBUG]  Q-Error was: 1.0895071986455782
2020-12-18 22:24:17,430 [DEBUG]  Predicting cardinality for query 132: SELECT COUNT(*) FROM movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND mi.info_type_id=15 AND mk.keyword_id=2860 AND t.kind_id=1;
2020-12-18 22:24:17,440 [DEBUG]  		Latency: 5.44ms
2020-12-18 22:24:17,441 [DEBUG]  		True: 23150
2020-12-18 22:24:17,441 [DEBUG]  		Predicted: 23387.326497236627
2020-12-18 22:24:17,441 [DEBUG]  Q-Error was: 1.0102516845458587
2020-12-18 22:24:17,441 [DEBUG]  Predicting cardinality for query 133: SELECT COUNT(*) FROM movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.phonetic_code<=14675 AND mi.info_type_id=18 AND mk.keyword_id=807;
2020-12-18 22:24:17,450 [DEBUG]  		Latency: 3.77ms
2020-12-18 22:24:17,450 [DEBUG]  		True: 8714
2020-12-18 22:24:17,450 [DEBUG]  		Predicted: 9083.382464021564
2020-12-18 22:24:17,450 [DEBUG]  Q-Error was: 1.0423895414300626
2020-12-18 22:24:17,450 [DEBUG]  Predicting cardinality for query 134: SELECT COUNT(*) FROM movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.production_year<=1937.0 AND t.phonetic_code<=11315 AND mk.keyword_id=28440;
2020-12-18 22:24:17,458 [DEBUG]  		Latency: 2.55ms
2020-12-18 22:24:17,458 [DEBUG]  		True: 55
2020-12-18 22:24:17,458 [DEBUG]  		Predicted: 0.9999999999999999
2020-12-18 22:24:17,458 [DEBUG]  Q-Error was: 55.00000000000001
2020-12-18 22:24:17,458 [DEBUG]  Predicting cardinality for query 135: SELECT COUNT(*) FROM movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND mk.keyword_id=4248 AND t.production_year>=1971.0 AND t.kind_id=7 AND t.episode_nr>=2.0;
2020-12-18 22:24:17,469 [DEBUG]  		Latency: 5.40ms
2020-12-18 22:24:17,469 [DEBUG]  		True: 571
2020-12-18 22:24:17,469 [DEBUG]  		Predicted: 7.0918399986050895
2020-12-18 22:24:17,469 [DEBUG]  Q-Error was: 80.51507085781847
2020-12-18 22:24:17,469 [DEBUG]  Predicting cardinality for query 136: SELECT COUNT(*) FROM movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND mk.keyword_id=21632 AND t.phonetic_code>=1378 AND t.production_year=2005.0 AND mi.info_type_id=18;
2020-12-18 22:24:17,478 [DEBUG]  		Latency: 3.89ms
2020-12-18 22:24:17,478 [DEBUG]  		True: 3
2020-12-18 22:24:17,478 [DEBUG]  		Predicted: 1.3125594133216518
2020-12-18 22:24:17,478 [DEBUG]  Q-Error was: 2.285610822300224
2020-12-18 22:24:17,478 [DEBUG]  Predicting cardinality for query 137: SELECT COUNT(*) FROM movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND mi.info_type_id=97 AND t.production_year=2000.0 AND t.kind_id=1;
2020-12-18 22:24:17,488 [DEBUG]  		Latency: 4.98ms
2020-12-18 22:24:17,489 [DEBUG]  		True: 28815
2020-12-18 22:24:17,489 [DEBUG]  		Predicted: 17046.81502585179
2020-12-18 22:24:17,489 [DEBUG]  Q-Error was: 1.6903450853606117
2020-12-18 22:24:17,489 [DEBUG]  Predicting cardinality for query 138: SELECT COUNT(*) FROM movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.kind_id=1 AND t.production_year<=2010.0 AND t.phonetic_code>=2532;
2020-12-18 22:24:17,498 [DEBUG]  		Latency: 3.82ms
2020-12-18 22:24:17,498 [DEBUG]  		True: 165076309
2020-12-18 22:24:17,498 [DEBUG]  		Predicted: 162290303.91573355
2020-12-18 22:24:17,498 [DEBUG]  Q-Error was: 1.0171667993530473
2020-12-18 22:24:17,498 [DEBUG]  Predicting cardinality for query 139: SELECT COUNT(*) FROM movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.phonetic_code<=1847 AND mk.keyword_id=72594 AND t.kind_id=4 AND mi.info_type_id=15;
2020-12-18 22:24:17,509 [DEBUG]  		Latency: 6.03ms
2020-12-18 22:24:17,509 [DEBUG]  		True: 219
2020-12-18 22:24:17,510 [DEBUG]  		Predicted: 1.050578257772954
2020-12-18 22:24:17,510 [DEBUG]  Q-Error was: 208.45662698583016
2020-12-18 22:24:17,510 [DEBUG]  Predicting cardinality for query 140: SELECT COUNT(*) FROM movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND mk.keyword_id=1116 AND t.kind_id=2 AND t.phonetic_code=16964;
2020-12-18 22:24:17,519 [DEBUG]  		Latency: 4.64ms
2020-12-18 22:24:17,519 [DEBUG]  		True: 1207
2020-12-18 22:24:17,520 [DEBUG]  		Predicted: 0.9999999999999999
2020-12-18 22:24:17,520 [DEBUG]  Q-Error was: 1207.0000000000002
2020-12-18 22:24:17,520 [DEBUG]  Predicting cardinality for query 141: SELECT COUNT(*) FROM movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.kind_id=1 AND t.phonetic_code>=4155 AND mi.info_type_id=17;
2020-12-18 22:24:17,530 [DEBUG]  		Latency: 5.01ms
2020-12-18 22:24:17,530 [DEBUG]  		True: 11770123
2020-12-18 22:24:17,530 [DEBUG]  		Predicted: 12587873.608227631
2020-12-18 22:24:17,530 [DEBUG]  Q-Error was: 1.0694768107544528
2020-12-18 22:24:17,530 [DEBUG]  Predicting cardinality for query 142: SELECT COUNT(*) FROM movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.phonetic_code=2968 AND mi.info_type_id=4 AND t.production_year>=2005.0 AND mk.keyword_id=6848;
2020-12-18 22:24:17,539 [DEBUG]  		Latency: 3.85ms
2020-12-18 22:24:17,539 [DEBUG]  		True: 1
