2020-12-18 22:27:14,008 [INFO ]  maqp(evaluate_cardinalities: database_name=imdb, target_path=./baselines/cardinality_estimation/results/deepDB-ranges/imdb_ranges_5_model_based_budget_5.csv)
2020-12-18 22:27:15,768 [DEBUG]  		Latency: 13.63ms
2020-12-18 22:27:15,768 [DEBUG]  		True: 1427503.0
2020-12-18 22:27:15,768 [DEBUG]  		Predicted: 24944.091477575857
2020-12-18 22:27:15,769 [DEBUG]  Q-Error was: 57.228101543938415
2020-12-18 22:27:15,769 [DEBUG]  Predicting cardinality for query 38: SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mi_idx.movie_id AND t.id=mc.movie_id AND t.phonetic_code<=846 AND mk.keyword_id=14798 AND t.production_year<=2001.0 AND mi_idx.info_type_id=99;
2020-12-18 22:27:15,795 [DEBUG]  		Latency: 19.91ms
2020-12-18 22:27:15,795 [DEBUG]  		True: 18613.0
2020-12-18 22:27:15,795 [DEBUG]  		Predicted: 238.41608088513397
2020-12-18 22:27:15,795 [DEBUG]  Q-Error was: 78.06939838495006
2020-12-18 22:27:15,795 [DEBUG]  Predicting cardinality for query 39: SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mi_idx.movie_id AND t.id=mc.movie_id AND t.phonetic_code=17080 AND t.kind_id=1 AND mi.info_type_id=16 AND mc.company_type_id=1 AND mk.keyword_id=119971 AND t.production_year>=1976.0;
2020-12-18 22:27:15,832 [DEBUG]  		Latency: 29.63ms
2020-12-18 22:27:15,832 [DEBUG]  		True: 648.0
2020-12-18 22:27:15,832 [DEBUG]  		Predicted: 2.5390070000000007
2020-12-18 22:27:15,832 [DEBUG]  Q-Error was: 255.2178863626606
2020-12-18 22:27:15,832 [DEBUG]  Predicting cardinality for query 40: SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mi_idx.movie_id AND t.id=mc.movie_id AND mc.company_type_id=1 AND t.kind_id=1 AND t.phonetic_code=5352 AND mi_idx.info_type_id=99 AND mi.info_type_id=13;
2020-12-18 22:27:15,866 [DEBUG]  		Latency: 26.70ms
2020-12-18 22:27:15,866 [DEBUG]  		True: 121580.0
2020-12-18 22:27:15,866 [DEBUG]  		Predicted: 2.5390070000000007
2020-12-18 22:27:15,866 [DEBUG]  Q-Error was: 47884.86207403129
2020-12-18 22:27:15,867 [DEBUG]  Predicting cardinality for query 41: SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mi_idx.movie_id AND t.id=mc.movie_id AND t.production_year=1947.0 AND t.phonetic_code=1462 AND t.kind_id=1 AND mc.company_type_id=1;
2020-12-18 22:27:15,901 [DEBUG]  		Latency: 27.94ms
2020-12-18 22:27:15,901 [DEBUG]  		True: 1150713.0
2020-12-18 22:27:15,901 [DEBUG]  		Predicted: 2.5390070000000007
2020-12-18 22:27:15,901 [DEBUG]  Q-Error was: 453213.795787093
2020-12-18 22:27:15,901 [DEBUG]  Predicting cardinality for query 42: SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mi_idx.movie_id AND t.id=mc.movie_id AND mi_idx.info_type_id=101 AND t.phonetic_code>=5460 AND mk.keyword_id=1138;
2020-12-18 22:27:15,920 [DEBUG]  		Latency: 12.55ms
2020-12-18 22:27:15,920 [DEBUG]  		True: 2185795.0
2020-12-18 22:27:15,920 [DEBUG]  		Predicted: 73046.37324799024
2020-12-18 22:27:15,920 [DEBUG]  Q-Error was: 29.923388428598525
2020-12-18 22:27:15,921 [DEBUG]  Predicting cardinality for query 43: SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mi_idx.movie_id AND t.id=mc.movie_id AND mi_idx.info_type_id=99 AND mc.company_type_id=1 AND t.kind_id=1 AND t.phonetic_code=2537 AND t.production_year>=2005.0;
2020-12-18 22:27:15,958 [DEBUG]  		Latency: 30.57ms
2020-12-18 22:27:15,958 [DEBUG]  		True: 3791838.0
2020-12-18 22:27:15,958 [DEBUG]  		Predicted: 2.5390070000000007
2020-12-18 22:27:15,958 [DEBUG]  Q-Error was: 1493433.4564654604
2020-12-18 22:27:15,958 [DEBUG]  Predicting cardinality for query 44: SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mi_idx.movie_id AND t.id=mc.movie_id AND mc.company_type_id=1 AND mi.info_type_id=5 AND mk.keyword_id=7776 AND mi_idx.info_type_id=99;
2020-12-18 22:27:15,979 [DEBUG]  		Latency: 14.42ms
2020-12-18 22:27:15,980 [DEBUG]  		True: 360636.0
2020-12-18 22:27:15,980 [DEBUG]  		Predicted: 5011.793040066124
2020-12-18 22:27:15,980 [DEBUG]  Q-Error was: 71.95748050985797
2020-12-18 22:27:15,980 [DEBUG]  Predicting cardinality for query 45: SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mi_idx.movie_id AND t.id=mc.movie_id AND t.phonetic_code>=1152 AND mi_idx.info_type_id=101 AND t.production_year>=1991.0 AND mk.keyword_id=870;
2020-12-18 22:27:16,005 [DEBUG]  		Latency: 19.28ms
2020-12-18 22:27:16,006 [DEBUG]  		True: 9599423.0
2020-12-18 22:27:16,006 [DEBUG]  		Predicted: 246574.43949008625
2020-12-18 22:27:16,006 [DEBUG]  Q-Error was: 38.931135846243926
2020-12-18 22:27:16,006 [DEBUG]  Predicting cardinality for query 46: SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mi_idx.movie_id AND t.id=mc.movie_id AND t.kind_id=1 AND mk.keyword_id=28544 AND t.phonetic_code<=6323 AND mi.info_type_id=16;
2020-12-18 22:27:16,045 [DEBUG]  		Latency: 32.33ms
2020-12-18 22:27:16,045 [DEBUG]  		True: 7629.0
2020-12-18 22:27:16,045 [DEBUG]  		Predicted: 10766.067514599154
2020-12-18 22:27:16,045 [DEBUG]  Q-Error was: 1.4112029774019077
2020-12-18 22:27:16,045 [DEBUG]  Predicting cardinality for query 47: SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mi_idx.movie_id AND t.id=mc.movie_id AND mi.info_type_id=7 AND t.kind_id=1 AND mi_idx.info_type_id=99 AND t.production_year=2006.0;
2020-12-18 22:27:16,078 [DEBUG]  		Latency: 26.16ms
2020-12-18 22:27:16,078 [DEBUG]  		True: 9838909.0
2020-12-18 22:27:16,078 [DEBUG]  		Predicted: 109336.60407066582
2020-12-18 22:27:16,078 [DEBUG]  Q-Error was: 89.9873293452664
2020-12-18 22:27:16,078 [DEBUG]  Predicting cardinality for query 48: SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mi_idx.movie_id AND t.id=mc.movie_id AND mi.info_type_id=5 AND t.production_year=1986.0 AND mc.company_type_id=1 AND t.phonetic_code>=570 AND mk.keyword_id=7632 AND mi_idx.info_type_id=99;
2020-12-18 22:27:16,113 [DEBUG]  		Latency: 27.98ms
2020-12-18 22:27:16,113 [DEBUG]  		True: 6305.0
2020-12-18 22:27:16,113 [DEBUG]  		Predicted: 10.445745721722165
2020-12-18 22:27:16,113 [DEBUG]  Q-Error was: 603.5950106356322
2020-12-18 22:27:16,113 [DEBUG]  Predicting cardinality for query 49: SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mi_idx.movie_id AND t.id=mc.movie_id AND t.kind_id=1 AND mk.keyword_id=20868 AND t.production_year>=2003.0;
2020-12-18 22:27:16,142 [DEBUG]  		Latency: 22.34ms
2020-12-18 22:27:16,142 [DEBUG]  		True: 470860.0
2020-12-18 22:27:16,142 [DEBUG]  		Predicted: 4873.701682299482
2020-12-18 22:27:16,143 [DEBUG]  Q-Error was: 96.61239663274621
2020-12-18 22:27:16,143 [DEBUG]  Predicting cardinality for query 50: SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mi_idx.movie_id AND t.id=mc.movie_id AND t.production_year<=2009.0 AND mi.info_type_id=16 AND mi_idx.info_type_id=100;
2020-12-18 22:27:16,169 [DEBUG]  		Latency: 20.53ms
2020-12-18 22:27:16,170 [DEBUG]  		True: 635109488.0
2020-12-18 22:27:16,170 [DEBUG]  		Predicted: 7201624.197806335
2020-12-18 22:27:16,170 [DEBUG]  Q-Error was: 88.18975699863078
2020-12-18 22:27:16,170 [DEBUG]  Predicting cardinality for query 51: SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mi_idx.movie_id AND t.id=mc.movie_id AND t.kind_id=1 AND mi.info_type_id=106 AND mk.keyword_id=446 AND t.phonetic_code=18353 AND mi_idx.info_type_id=100 AND mc.company_type_id=1;
2020-12-18 22:27:16,204 [DEBUG]  		Latency: 27.07ms
2020-12-18 22:27:16,204 [DEBUG]  		True: 2560.0
2020-12-18 22:27:16,204 [DEBUG]  		Predicted: 2.5390070000000007
2020-12-18 22:27:16,204 [DEBUG]  Q-Error was: 1008.2681930376715
2020-12-18 22:27:16,204 [DEBUG]  Predicting cardinality for query 52: SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mi_idx.movie_id AND t.id=mc.movie_id AND mc.company_type_id=1 AND mi_idx.info_type_id=100 AND mi.info_type_id=106 AND t.production_year<=2003.0 AND t.phonetic_code<=1710 AND t.kind_id=1;
2020-12-18 22:27:16,238 [DEBUG]  		Latency: 26.89ms
2020-12-18 22:27:16,238 [DEBUG]  		True: 14226867.0
2020-12-18 22:27:16,239 [DEBUG]  		Predicted: 130180.84130609538
2020-12-18 22:27:16,239 [DEBUG]  Q-Error was: 109.2854129475799
2020-12-18 22:27:16,239 [DEBUG]  Predicting cardinality for query 53: SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mi_idx.movie_id AND t.id=mc.movie_id AND t.phonetic_code>=6165 AND mi.info_type_id=17 AND mi_idx.info_type_id=101 AND mc.company_type_id=1;
2020-12-18 22:27:16,261 [DEBUG]  		Latency: 16.28ms
2020-12-18 22:27:16,261 [DEBUG]  		True: 241979917.0
2020-12-18 22:27:16,262 [DEBUG]  		Predicted: 1780382.948721775
2020-12-18 22:27:16,262 [DEBUG]  Q-Error was: 135.914532979396
2020-12-18 22:27:16,262 [DEBUG]  Predicting cardinality for query 54: SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mi_idx.movie_id AND t.id=mc.movie_id AND mi.info_type_id=5 AND t.kind_id=1 AND mk.keyword_id=82814 AND mc.company_type_id=1 AND mi_idx.info_type_id=99;
2020-12-18 22:27:16,287 [DEBUG]  		Latency: 18.46ms
2020-12-18 22:27:16,287 [DEBUG]  		True: 1385.0
2020-12-18 22:27:16,287 [DEBUG]  		Predicted: 3.6402460559197087
2020-12-18 22:27:16,287 [DEBUG]  Q-Error was: 380.46878664911554
2020-12-18 22:27:16,287 [DEBUG]  Predicting cardinality for query 55: SELECT COUNT(*) FROM cast_info ci, movie_companies mc, movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mc.movie_id AND t.id=ci.movie_id AND t.id=mk.movie_id AND ci.role_id=2 AND ci.nr_order<=19.0 AND t.phonetic_code>=18235 AND t.production_year>=2011.0 AND mk.keyword_id=85566;
2020-12-18 22:27:16,311 [DEBUG]  		Latency: 16.25ms
2020-12-18 22:27:16,311 [DEBUG]  		True: 62040.0
2020-12-18 22:27:16,311 [DEBUG]  		Predicted: 2292.528894541416
2020-12-18 22:27:16,311 [DEBUG]  Q-Error was: 27.061818129193142
2020-12-18 22:27:16,311 [DEBUG]  Predicting cardinality for query 56: SELECT COUNT(*) FROM cast_info ci, movie_companies mc, movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mc.movie_id AND t.id=ci.movie_id AND t.id=mk.movie_id AND ci.role_id=3 AND mk.keyword_id=851 AND t.kind_id=2 AND mi.info_type_id=3 AND mc.company_type_id=1 AND t.series_years<=1347;
2020-12-18 22:27:16,340 [DEBUG]  		Latency: 21.73ms
2020-12-18 22:27:16,340 [DEBUG]  		True: 3465.0
2020-12-18 22:27:16,340 [DEBUG]  		Predicted: 407.7692188442988
2020-12-18 22:27:16,340 [DEBUG]  Q-Error was: 8.497453559198307
2020-12-18 22:27:16,340 [DEBUG]  Predicting cardinality for query 57: SELECT COUNT(*) FROM cast_info ci, movie_companies mc, movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mc.movie_id AND t.id=ci.movie_id AND t.id=mk.movie_id AND mk.keyword_id=10925 AND mc.company_type_id=1 AND t.phonetic_code=16043 AND t.production_year=1981.0;
2020-12-18 22:27:16,375 [DEBUG]  		Latency: 28.35ms
2020-12-18 22:27:16,375 [DEBUG]  		True: 1994417.0
2020-12-18 22:27:16,375 [DEBUG]  		Predicted: 9508.138901809476
2020-12-18 22:27:16,375 [DEBUG]  Q-Error was: 209.75892554750607
2020-12-18 22:27:16,375 [DEBUG]  Predicting cardinality for query 58: SELECT COUNT(*) FROM cast_info ci, movie_companies mc, movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mc.movie_id AND t.id=ci.movie_id AND t.id=mk.movie_id AND mc.company_type_id=1 AND ci.nr_order<=68.0 AND mi.info_type_id=17;
2020-12-18 22:27:16,393 [DEBUG]  		Latency: 11.22ms
2020-12-18 22:27:16,393 [DEBUG]  		True: 16490118607.0
2020-12-18 22:27:16,393 [DEBUG]  		Predicted: 15142045486.039927
2020-12-18 22:27:16,393 [DEBUG]  Q-Error was: 1.0890284685911766
2020-12-18 22:27:16,393 [DEBUG]  Predicting cardinality for query 59: SELECT COUNT(*) FROM cast_info ci, movie_companies mc, movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mc.movie_id AND t.id=ci.movie_id AND t.id=mk.movie_id AND ci.role_id=10 AND t.production_year=2012.0 AND mc.company_type_id=1 AND mi.info_type_id=16 AND t.kind_id=1;
2020-12-18 22:27:16,424 [DEBUG]  		Latency: 24.27ms
2020-12-18 22:27:16,424 [DEBUG]  		True: 2715175754.0
2020-12-18 22:27:16,424 [DEBUG]  		Predicted: 181784153.41048777
2020-12-18 22:27:16,424 [DEBUG]  Q-Error was: 14.936262061681731
2020-12-18 22:27:16,424 [DEBUG]  Predicting cardinality for query 60: SELECT COUNT(*) FROM cast_info ci, movie_companies mc, movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mc.movie_id AND t.id=ci.movie_id AND t.id=mk.movie_id AND mc.company_type_id=1 AND mi.info_type_id=18 AND t.production_year=2004.0;
2020-12-18 22:27:16,449 [DEBUG]  		Latency: 17.75ms
2020-12-18 22:27:16,449 [DEBUG]  		True: 876156815.0
2020-12-18 22:27:16,449 [DEBUG]  		Predicted: 836192711.1493026
2020-12-18 22:27:16,449 [DEBUG]  Q-Error was: 1.0477929349512851
2020-12-18 22:27:16,449 [DEBUG]  Predicting cardinality for query 61: SELECT COUNT(*) FROM cast_info ci, movie_companies mc, movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mc.movie_id AND t.id=ci.movie_id AND t.id=mk.movie_id AND t.kind_id=1 AND mi.info_type_id=17 AND t.production_year<=1939.0 AND mc.company_type_id=1 AND t.phonetic_code<=6284 AND ci.role_id=10;
2020-12-18 22:27:16,480 [DEBUG]  		Latency: 24.35ms
2020-12-18 22:27:16,481 [DEBUG]  		True: 112405384.0
2020-12-18 22:27:16,481 [DEBUG]  		Predicted: 49950985.64264802
2020-12-18 22:27:16,481 [DEBUG]  Q-Error was: 2.2503136335317593
2020-12-18 22:27:16,481 [DEBUG]  Predicting cardinality for query 62: SELECT COUNT(*) FROM cast_info ci, movie_companies mc, movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mc.movie_id AND t.id=ci.movie_id AND t.id=mk.movie_id AND mc.company_type_id=1 AND t.phonetic_code<=11010 AND t.kind_id=1 AND ci.role_id=10;
2020-12-18 22:27:16,505 [DEBUG]  		Latency: 17.51ms
2020-12-18 22:27:16,505 [DEBUG]  		True: 145611000000.0
2020-12-18 22:27:16,505 [DEBUG]  		Predicted: 35209553147.71754
2020-12-18 22:27:16,505 [DEBUG]  Q-Error was: 4.135553762613975
2020-12-18 22:27:16,505 [DEBUG]  Predicting cardinality for query 63: SELECT COUNT(*) FROM cast_info ci, movie_companies mc, movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mc.movie_id AND t.id=ci.movie_id AND t.id=mk.movie_id AND ci.nr_order<=45.0 AND ci.role_id=1 AND t.phonetic_code<=15942;
2020-12-18 22:27:16,522 [DEBUG]  		Latency: 10.49ms
2020-12-18 22:27:16,522 [DEBUG]  		True: 87552684015.0
2020-12-18 22:27:16,522 [DEBUG]  		Predicted: 48248535770.92779
2020-12-18 22:27:16,522 [DEBUG]  Q-Error was: 1.8146184669868255
2020-12-18 22:27:16,522 [DEBUG]  Predicting cardinality for query 64: SELECT COUNT(*) FROM cast_info ci, movie_companies mc, movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mc.movie_id AND t.id=ci.movie_id AND t.id=mk.movie_id AND t.phonetic_code>=16664 AND t.kind_id=1 AND t.production_year>=2006.0 AND mi.info_type_id=15 AND ci.role_id=1 AND mc.company_type_id=1;
2020-12-18 22:27:16,554 [DEBUG]  		Latency: 24.99ms
2020-12-18 22:27:16,554 [DEBUG]  		True: 2000469384.0
2020-12-18 22:27:16,554 [DEBUG]  		Predicted: 2058948808.568834
2020-12-18 22:27:16,554 [DEBUG]  Q-Error was: 1.029232851568017
2020-12-18 22:27:16,554 [DEBUG]  Predicting cardinality for query 65: SELECT COUNT(*) FROM cast_info ci, movie_companies mc, movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mc.movie_id AND t.id=ci.movie_id AND t.id=mk.movie_id AND t.kind_id=1 AND ci.role_id=10 AND mk.keyword_id=5762;
2020-12-18 22:27:16,577 [DEBUG]  		Latency: 16.53ms
2020-12-18 22:27:16,577 [DEBUG]  		True: 8509982.0
2020-12-18 22:27:16,577 [DEBUG]  		Predicted: 885107.4370872802
2020-12-18 22:27:16,577 [DEBUG]  Q-Error was: 9.614631674550976
2020-12-18 22:27:16,577 [DEBUG]  Predicting cardinality for query 66: SELECT COUNT(*) FROM cast_info ci, movie_companies mc, movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mc.movie_id AND t.id=ci.movie_id AND t.id=mk.movie_id AND ci.role_id=1 AND t.kind_id=1 AND t.phonetic_code=16864 AND t.production_year>=1944.0;
2020-12-18 22:27:16,606 [DEBUG]  		Latency: 21.84ms
2020-12-18 22:27:16,606 [DEBUG]  		True: 71510612.0
2020-12-18 22:27:16,606 [DEBUG]  		Predicted: 1070438.9206038353
2020-12-18 22:27:16,606 [DEBUG]  Q-Error was: 66.80494386327136
2020-12-18 22:27:16,606 [DEBUG]  Predicting cardinality for query 67: SELECT COUNT(*) FROM cast_info ci, movie_companies mc, movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mc.movie_id AND t.id=ci.movie_id AND t.id=mk.movie_id AND t.phonetic_code>=11357 AND ci.role_id=2 AND mc.company_type_id=1 AND mi.info_type_id=17;
2020-12-18 22:27:16,625 [DEBUG]  		Latency: 12.54ms
2020-12-18 22:27:16,626 [DEBUG]  		True: 2942914169.0
2020-12-18 22:27:16,626 [DEBUG]  		Predicted: 4484601657.782196
2020-12-18 22:27:16,626 [DEBUG]  Q-Error was: 1.5238642380474385
2020-12-18 22:27:16,626 [DEBUG]  Predicting cardinality for query 68: SELECT COUNT(*) FROM cast_info ci, movie_companies mc, movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mc.movie_id AND t.id=ci.movie_id AND t.id=mk.movie_id AND t.kind_id=1 AND mc.company_type_id=1 AND t.production_year>=2006.0;
2020-12-18 22:27:16,654 [DEBUG]  		Latency: 21.45ms
2020-12-18 22:27:16,654 [DEBUG]  		True: 233658000000.0
2020-12-18 22:27:16,654 [DEBUG]  		Predicted: 198092710009.15704
2020-12-18 22:27:16,654 [DEBUG]  Q-Error was: 1.1795386109322192
2020-12-18 22:27:16,654 [DEBUG]  Predicting cardinality for query 69: SELECT COUNT(*) FROM cast_info ci, movie_companies mc, movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mc.movie_id AND t.id=ci.movie_id AND t.id=mk.movie_id AND mc.company_type_id=1 AND ci.role_id=1 AND ci.nr_order<=22.0 AND t.kind_id=1;
2020-12-18 22:27:16,677 [DEBUG]  		Latency: 17.12ms
2020-12-18 22:27:16,677 [DEBUG]  		True: 59786834223.0
2020-12-18 22:27:16,678 [DEBUG]  		Predicted: 47768790727.34339
2020-12-18 22:27:16,678 [DEBUG]  Q-Error was: 1.2515877691828892
2020-12-18 22:27:16,678 [DEBUG]  Predicting cardinality for query 70: SELECT COUNT(*) FROM cast_info ci, movie_companies mc, movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mc.movie_id AND t.id=ci.movie_id AND t.id=mk.movie_id AND t.kind_id=2 AND mk.keyword_id=84 AND mc.company_type_id=1;
2020-12-18 22:27:16,703 [DEBUG]  		Latency: 19.29ms
2020-12-18 22:27:16,703 [DEBUG]  		True: 28048361.0
2020-12-18 22:27:16,704 [DEBUG]  		Predicted: 2979133.27147245
2020-12-18 22:27:16,704 [DEBUG]  Q-Error was: 9.414939999020914
2020-12-18 22:27:16,704 [DEBUG]  Predicting cardinality for query 71: SELECT COUNT(*) FROM cast_info ci, movie_companies mc, movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mc.movie_id AND t.id=ci.movie_id AND t.id=mk.movie_id AND t.kind_id=1 AND mi.info_type_id=107 AND ci.role_id=10 AND t.production_year<=2007.0;
2020-12-18 22:27:16,734 [DEBUG]  		Latency: 23.26ms
2020-12-18 22:27:16,734 [DEBUG]  		True: 18914961759.0
2020-12-18 22:27:16,734 [DEBUG]  		Predicted: 4530494692.948528
2020-12-18 22:27:16,734 [DEBUG]  Q-Error was: 4.175032317870303
2020-12-18 22:27:16,734 [DEBUG]  Predicting cardinality for query 72: SELECT COUNT(*) FROM cast_info ci, movie_companies mc, movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mc.movie_id AND t.id=ci.movie_id AND t.id=mk.movie_id AND t.production_year<=2003.0 AND mc.company_type_id=1 AND ci.nr_order<=4.0 AND mk.keyword_id=77658;
2020-12-18 22:27:16,759 [DEBUG]  		Latency: 18.72ms
2020-12-18 22:27:16,759 [DEBUG]  		True: 37119.0
2020-12-18 22:27:16,760 [DEBUG]  		Predicted: 53758.806267571694
2020-12-18 22:27:16,760 [DEBUG]  Q-Error was: 1.4482827195660362
2020-12-18 22:27:16,760 [DEBUG]  Predicting cardinality for query 73: SELECT COUNT(*) FROM cast_info ci, movie_companies mc, movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mc.movie_id AND t.id=ci.movie_id AND t.id=mk.movie_id AND t.phonetic_code<=2944 AND ci.role_id=1 AND mk.keyword_id=2359 AND t.production_year>=2006.0 AND mi.info_type_id=16;
2020-12-18 22:27:16,783 [DEBUG]  		Latency: 16.07ms
2020-12-18 22:27:16,783 [DEBUG]  		True: 321778.0
2020-12-18 22:27:16,783 [DEBUG]  		Predicted: 254357.485902785
2020-12-18 22:27:16,783 [DEBUG]  Q-Error was: 1.2650620399785797
2020-12-18 22:27:16,783 [DEBUG]  Predicting cardinality for query 74: SELECT COUNT(*) FROM cast_info ci, movie_companies mc, movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mc.movie_id AND t.id=ci.movie_id AND t.id=mk.movie_id AND mi.info_type_id=103 AND t.phonetic_code<=14710 AND mc.company_type_id=2 AND t.kind_id=1 AND mk.keyword_id=2564 AND t.production_year>=1942.0;
2020-12-18 22:27:16,817 [DEBUG]  		Latency: 26.94ms
2020-12-18 22:27:16,817 [DEBUG]  		True: 8829.0
2020-12-18 22:27:16,818 [DEBUG]  		Predicted: 9295.342112715209
2020-12-18 22:27:16,818 [DEBUG]  Q-Error was: 1.0528193581056982
2020-12-18 22:27:16,818 [DEBUG]  Predicting cardinality for query 75: SELECT COUNT(*) FROM cast_info ci, movie_companies mc, movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mc.movie_id AND t.id=ci.movie_id AND t.id=mk.movie_id AND ci.role_id=10 AND t.phonetic_code=10274 AND mi.info_type_id=16 AND t.production_year>=1987.0;
2020-12-18 22:27:16,842 [DEBUG]  		Latency: 18.23ms
2020-12-18 22:27:16,843 [DEBUG]  		True: 6417433.0
2020-12-18 22:27:16,843 [DEBUG]  		Predicted: 66023.20812165638
2020-12-18 22:27:16,843 [DEBUG]  Q-Error was: 97.19965422121024
2020-12-18 22:27:16,843 [DEBUG]  Predicting cardinality for query 76: SELECT COUNT(*) FROM cast_info ci, movie_companies mc, movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mc.movie_id AND t.id=ci.movie_id AND t.id=mk.movie_id AND t.kind_id=1 AND t.phonetic_code<=6490 AND ci.role_id=10;
2020-12-18 22:27:16,866 [DEBUG]  		Latency: 16.92ms
2020-12-18 22:27:16,866 [DEBUG]  		True: 110784000000.0
2020-12-18 22:27:16,866 [DEBUG]  		Predicted: 27452929074.614166
2020-12-18 22:27:16,866 [DEBUG]  Q-Error was: 4.035416392141646
2020-12-18 22:27:16,866 [DEBUG]  Predicting cardinality for query 77: SELECT COUNT(*) FROM cast_info ci, movie_companies mc, movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mc.movie_id AND t.id=ci.movie_id AND t.id=mk.movie_id AND t.phonetic_code>=11010 AND t.production_year>=2001.0 AND ci.role_id=10 AND mk.keyword_id=7383 AND mi.info_type_id=18 AND mc.company_type_id=1;
2020-12-18 22:27:16,895 [DEBUG]  		Latency: 21.86ms
2020-12-18 22:27:16,895 [DEBUG]  		True: 1180917.0
2020-12-18 22:27:16,895 [DEBUG]  		Predicted: 75193.79492277685
