2021-01-11 19:59:24,502 [INFO ]  maqp(evaluate_cardinalities: database_name=imdb, target_path=./baselines/cardinality_estimation/results/deepDB-ranges/imdb_ranges_model_based_budget_5.csv)
2021-01-11 19:59:25,389 [DEBUG]  		Latency: 1.46ms
2021-01-11 19:59:25,390 [DEBUG]  		True: 15103
2021-01-11 19:59:25,390 [DEBUG]  		Predicted: 2800.9535425257136
2021-01-11 19:59:25,390 [DEBUG]  Q-Error was: 5.392092289535484
2021-01-11 19:59:25,390 [DEBUG]  Predicting cardinality for query 127: SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year=2012 AND t.phonetic_code<2602 AND t.series_years>902 AND ci.role_id=1;
2021-01-11 19:59:25,396 [DEBUG]  		Latency: 1.57ms
2021-01-11 19:59:25,396 [DEBUG]  		True: 1706
2021-01-11 19:59:25,396 [DEBUG]  		Predicted: 3009.6316681912595
2021-01-11 19:59:25,396 [DEBUG]  Q-Error was: 1.7641451747897183
2021-01-11 19:59:25,396 [DEBUG]  Predicting cardinality for query 128: SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.series_years<958 AND t.phonetic_code>13486 AND t.production_year>2008 AND ci.role_id>2;
2021-01-11 19:59:25,403 [DEBUG]  		Latency: 1.46ms
2021-01-11 19:59:25,403 [DEBUG]  		True: 4
2021-01-11 19:59:25,403 [DEBUG]  		Predicted: 4555.774188144562
2021-01-11 19:59:25,403 [DEBUG]  Q-Error was: 1138.9435470361404
2021-01-11 19:59:25,403 [DEBUG]  Predicting cardinality for query 129: SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.series_years<1142 AND t.phonetic_code<8503 AND t.production_year>1992 AND ci.role_id=1;
2021-01-11 19:59:25,409 [DEBUG]  		Latency: 1.44ms
2021-01-11 19:59:25,410 [DEBUG]  		True: 303
2021-01-11 19:59:25,410 [DEBUG]  		Predicted: 24765.058674905726
2021-01-11 19:59:25,410 [DEBUG]  Q-Error was: 81.73286691388029
2021-01-11 19:59:25,410 [DEBUG]  Predicting cardinality for query 130: SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year>1980 AND t.phonetic_code>6276 AND t.series_years=1030 AND ci.role_id<2;
2021-01-11 19:59:25,416 [DEBUG]  		Latency: 1.45ms
2021-01-11 19:59:25,416 [DEBUG]  		True: 1
2021-01-11 19:59:25,416 [DEBUG]  		Predicted: 1.0
2021-01-11 19:59:25,416 [DEBUG]  Q-Error was: 1.0
2021-01-11 19:59:25,416 [DEBUG]  Predicting cardinality for query 131: SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.phonetic_code=4527 AND t.series_years<1147 AND t.production_year<1974 AND ci.role_id>1;
2021-01-11 19:59:25,423 [DEBUG]  		Latency: 1.41ms
2021-01-11 19:59:25,423 [DEBUG]  		True: 3
2021-01-11 19:59:25,423 [DEBUG]  		Predicted: 1.337504886932118
2021-01-11 19:59:25,423 [DEBUG]  Q-Error was: 2.2429824588388647
2021-01-11 19:59:25,423 [DEBUG]  Predicting cardinality for query 132: SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.phonetic_code>14408 AND t.production_year>1987 AND t.series_years<297 AND ci.role_id<2;
2021-01-11 19:59:25,429 [DEBUG]  		Latency: 1.46ms
2021-01-11 19:59:25,429 [DEBUG]  		True: 81
2021-01-11 19:59:25,429 [DEBUG]  		Predicted: 729.9513526339173
2021-01-11 19:59:25,429 [DEBUG]  Q-Error was: 9.011745094245892
2021-01-11 19:59:25,429 [DEBUG]  Predicting cardinality for query 133: SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year>1990 AND t.phonetic_code<16641 AND t.series_years<539 AND ci.role_id>1;
2021-01-11 19:59:25,436 [DEBUG]  		Latency: 1.58ms
2021-01-11 19:59:25,436 [DEBUG]  		True: 118
2021-01-11 19:59:25,436 [DEBUG]  		Predicted: 13039.713728804649
2021-01-11 19:59:25,436 [DEBUG]  Q-Error was: 110.50604854919195
2021-01-11 19:59:25,436 [DEBUG]  Predicting cardinality for query 134: SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.series_years>719 AND t.phonetic_code>8112 AND t.production_year>2012 AND ci.role_id=1;
2021-01-11 19:59:25,442 [DEBUG]  		Latency: 1.44ms
2021-01-11 19:59:25,442 [DEBUG]  		True: 2157
2021-01-11 19:59:25,443 [DEBUG]  		Predicted: 3028.191214110805
2021-01-11 19:59:25,443 [DEBUG]  Q-Error was: 1.403890224437091
2021-01-11 19:59:25,443 [DEBUG]  Predicting cardinality for query 135: SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.phonetic_code>20823 AND t.series_years>659 AND t.production_year>1955 AND ci.role_id=2;
2021-01-11 19:59:25,449 [DEBUG]  		Latency: 1.42ms
2021-01-11 19:59:25,449 [DEBUG]  		True: 5275
2021-01-11 19:59:25,449 [DEBUG]  		Predicted: 3096.1233581542624
2021-01-11 19:59:25,449 [DEBUG]  Q-Error was: 1.7037434849316415
2021-01-11 19:59:25,449 [DEBUG]  Predicting cardinality for query 136: SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.phonetic_code<3696 AND t.series_years>1266 AND t.production_year>2008 AND ci.role_id=1;
2021-01-11 19:59:25,455 [DEBUG]  		Latency: 1.40ms
2021-01-11 19:59:25,455 [DEBUG]  		True: 8466
2021-01-11 19:59:25,456 [DEBUG]  		Predicted: 11972.064643442349
2021-01-11 19:59:25,456 [DEBUG]  Q-Error was: 1.4141347322752598
2021-01-11 19:59:25,456 [DEBUG]  Predicting cardinality for query 137: SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.phonetic_code>17158 AND t.production_year<2011 AND t.series_years>990 AND ci.role_id>2;
2021-01-11 19:59:25,462 [DEBUG]  		Latency: 1.44ms
2021-01-11 19:59:25,462 [DEBUG]  		True: 54039
2021-01-11 19:59:25,462 [DEBUG]  		Predicted: 29634.98901998098
2021-01-11 19:59:25,462 [DEBUG]  Q-Error was: 1.8234864188262379
2021-01-11 19:59:25,462 [DEBUG]  Predicting cardinality for query 138: SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year>1996 AND t.series_years=1239 AND t.phonetic_code>5034 AND ci.role_id=1;
2021-01-11 19:59:25,469 [DEBUG]  		Latency: 1.41ms
2021-01-11 19:59:25,469 [DEBUG]  		True: 158
2021-01-11 19:59:25,469 [DEBUG]  		Predicted: 73.72370230606653
2021-01-11 19:59:25,469 [DEBUG]  Q-Error was: 2.143137078819746
2021-01-11 19:59:25,469 [DEBUG]  Predicting cardinality for query 139: SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.phonetic_code>4775 AND t.series_years>672 AND t.production_year>2002 AND ci.role_id>2;
2021-01-11 19:59:25,475 [DEBUG]  		Latency: 1.51ms
2021-01-11 19:59:25,475 [DEBUG]  		True: 150235
2021-01-11 19:59:25,476 [DEBUG]  		Predicted: 107134.51017501361
2021-01-11 19:59:25,476 [DEBUG]  Q-Error was: 1.402302579762375
2021-01-11 19:59:25,476 [DEBUG]  Predicting cardinality for query 140: SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.series_years>224 AND t.production_year>2009 AND t.phonetic_code=3072 AND ci.role_id>2;
2021-01-11 19:59:25,482 [DEBUG]  		Latency: 1.38ms
2021-01-11 19:59:25,482 [DEBUG]  		True: 72
2021-01-11 19:59:25,482 [DEBUG]  		Predicted: 18.423656952506068
2021-01-11 19:59:25,482 [DEBUG]  Q-Error was: 3.908018922931923
2021-01-11 19:59:25,482 [DEBUG]  Predicting cardinality for query 141: SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.phonetic_code>15651 AND t.series_years>323 AND t.production_year=1958 AND ci.role_id>1;
2021-01-11 19:59:25,488 [DEBUG]  		Latency: 1.44ms
2021-01-11 19:59:25,488 [DEBUG]  		True: 77
2021-01-11 19:59:25,488 [DEBUG]  		Predicted: 330.08213236330226
2021-01-11 19:59:25,488 [DEBUG]  Q-Error was: 4.286780939783147
2021-01-11 19:59:25,488 [DEBUG]  Predicting cardinality for query 142: SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.series_years<1228 AND t.production_year>2006 AND t.phonetic_code>16804 AND ci.role_id>2;
2021-01-11 19:59:25,495 [DEBUG]  		Latency: 1.47ms
2021-01-11 19:59:25,495 [DEBUG]  		True: 1
2021-01-11 19:59:25,495 [DEBUG]  		Predicted: 8204.75204469721
2021-01-11 19:59:25,495 [DEBUG]  Q-Error was: 8204.75204469721
2021-01-11 19:59:25,495 [DEBUG]  Predicting cardinality for query 143: SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year>2007 AND t.phonetic_code>3428 AND t.series_years<333 AND ci.role_id>1;
2021-01-11 19:59:25,502 [DEBUG]  		Latency: 1.52ms
2021-01-11 19:59:25,502 [DEBUG]  		True: 21
2021-01-11 19:59:25,502 [DEBUG]  		Predicted: 2016.1247952690146
2021-01-11 19:59:25,502 [DEBUG]  Q-Error was: 96.00594263185783
2021-01-11 19:59:25,502 [DEBUG]  Predicting cardinality for query 144: SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year<2013 AND t.phonetic_code=2547 AND t.series_years>126 AND ci.role_id=1;
2021-01-11 19:59:25,508 [DEBUG]  		Latency: 1.46ms
2021-01-11 19:59:25,508 [DEBUG]  		True: 192
2021-01-11 19:59:25,508 [DEBUG]  		Predicted: 168.0320474025432
2021-01-11 19:59:25,508 [DEBUG]  Q-Error was: 1.142639174895241
2021-01-11 19:59:25,508 [DEBUG]  Predicting cardinality for query 145: SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year>1961 AND t.phonetic_code>6245 AND t.series_years<437 AND ci.role_id=1;
2021-01-11 19:59:25,515 [DEBUG]  		Latency: 1.61ms
2021-01-11 19:59:25,515 [DEBUG]  		True: 949
2021-01-11 19:59:25,515 [DEBUG]  		Predicted: 3352.511179561499
2021-01-11 19:59:25,515 [DEBUG]  Q-Error was: 3.532677744532665
2021-01-11 19:59:25,515 [DEBUG]  Predicting cardinality for query 146: SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.phonetic_code=14160 AND t.production_year<2000 AND t.series_years<1053 AND ci.role_id=4;
2021-01-11 19:59:25,522 [DEBUG]  		Latency: 1.48ms
2021-01-11 19:59:25,522 [DEBUG]  		True: 2
2021-01-11 19:59:25,522 [DEBUG]  		Predicted: 1.0
2021-01-11 19:59:25,522 [DEBUG]  Q-Error was: 2.0
2021-01-11 19:59:25,522 [DEBUG]  Predicting cardinality for query 147: SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year<1993 AND t.phonetic_code<20328 AND t.series_years<526 AND ci.role_id>1;
2021-01-11 19:59:25,529 [DEBUG]  		Latency: 1.43ms
2021-01-11 19:59:25,529 [DEBUG]  		True: 20997
2021-01-11 19:59:25,529 [DEBUG]  		Predicted: 5758.650878066342
2021-01-11 19:59:25,529 [DEBUG]  Q-Error was: 3.646166514447641
2021-01-11 19:59:25,529 [DEBUG]  Predicting cardinality for query 148: SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year<1964 AND t.series_years>143 AND t.phonetic_code=761 AND ci.role_id=1;
2021-01-11 19:59:25,535 [DEBUG]  		Latency: 1.45ms
2021-01-11 19:59:25,535 [DEBUG]  		True: 2
2021-01-11 19:59:25,535 [DEBUG]  		Predicted: 45.299542137660794
2021-01-11 19:59:25,535 [DEBUG]  Q-Error was: 22.649771068830397
2021-01-11 19:59:25,535 [DEBUG]  Predicting cardinality for query 149: SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.series_years<813 AND t.production_year>2002 AND t.phonetic_code<7336 AND ci.role_id<2;
2021-01-11 19:59:25,542 [DEBUG]  		Latency: 1.46ms
2021-01-11 19:59:25,542 [DEBUG]  		True: 131
2021-01-11 19:59:25,542 [DEBUG]  		Predicted: 7279.918425184838
2021-01-11 19:59:25,542 [DEBUG]  Q-Error was: 55.57189637545678
2021-01-11 19:59:25,542 [DEBUG]  Predicting cardinality for query 150: SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.series_years>656 AND t.production_year<2010 AND t.phonetic_code>4392 AND ci.role_id>1;
2021-01-11 19:59:25,549 [DEBUG]  		Latency: 1.56ms
2021-01-11 19:59:25,549 [DEBUG]  		True: 355468
2021-01-11 19:59:25,549 [DEBUG]  		Predicted: 225729.16096214968
2021-01-11 19:59:25,549 [DEBUG]  Q-Error was: 1.5747544468107288
2021-01-11 19:59:25,549 [DEBUG]  Predicting cardinality for query 151: SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.series_years=562 AND t.production_year<2005 AND t.phonetic_code<11365 AND ci.role_id>1;
2021-01-11 19:59:25,556 [DEBUG]  		Latency: 1.61ms
2021-01-11 19:59:25,556 [DEBUG]  		True: 5
2021-01-11 19:59:25,556 [DEBUG]  		Predicted: 6.395492836000565
2021-01-11 19:59:25,556 [DEBUG]  Q-Error was: 1.279098567200113
2021-01-11 19:59:25,556 [DEBUG]  Predicting cardinality for query 152: SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year>1968 AND t.series_years<1237 AND t.phonetic_code>10547 AND ci.role_id>1;
2021-01-11 19:59:25,563 [DEBUG]  		Latency: 1.46ms
2021-01-11 19:59:25,563 [DEBUG]  		True: 97496
2021-01-11 19:59:25,563 [DEBUG]  		Predicted: 66698.07023258817
2021-01-11 19:59:25,563 [DEBUG]  Q-Error was: 1.4617514368858635
2021-01-11 19:59:25,563 [DEBUG]  Predicting cardinality for query 153: SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.phonetic_code>5892 AND t.series_years>1220 AND t.production_year>2004 AND ci.role_id<2;
2021-01-11 19:59:25,570 [DEBUG]  		Latency: 1.57ms
2021-01-11 19:59:25,570 [DEBUG]  		True: 50391
2021-01-11 19:59:25,570 [DEBUG]  		Predicted: 47614.4396634918
2021-01-11 19:59:25,570 [DEBUG]  Q-Error was: 1.0583134098842943
2021-01-11 19:59:25,570 [DEBUG]  Predicting cardinality for query 154: SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.series_years<762 AND t.production_year>2010 AND t.phonetic_code>8829 AND ci.role_id=1;
2021-01-11 19:59:25,576 [DEBUG]  		Latency: 1.50ms
2021-01-11 19:59:25,577 [DEBUG]  		True: 70
2021-01-11 19:59:25,577 [DEBUG]  		Predicted: 1845.2251247075033
2021-01-11 19:59:25,577 [DEBUG]  Q-Error was: 26.360358924392905
2021-01-11 19:59:25,577 [DEBUG]  Predicting cardinality for query 155: SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.series_years>241 AND t.phonetic_code=18960 AND t.production_year=2011 AND ci.role_id>1;
2021-01-11 19:59:25,583 [DEBUG]  		Latency: 1.48ms
2021-01-11 19:59:25,583 [DEBUG]  		True: 38
2021-01-11 19:59:25,583 [DEBUG]  		Predicted: 10.499240532650688
2021-01-11 19:59:25,584 [DEBUG]  Q-Error was: 3.619309404506646
2021-01-11 19:59:25,584 [DEBUG]  Predicting cardinality for query 156: SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year>1999 AND t.phonetic_code>6257 AND t.series_years>633 AND ci.role_id=2;
2021-01-11 19:59:25,590 [DEBUG]  		Latency: 1.47ms
2021-01-11 19:59:25,590 [DEBUG]  		True: 55120
2021-01-11 19:59:25,590 [DEBUG]  		Predicted: 51647.723355303206
2021-01-11 19:59:25,590 [DEBUG]  Q-Error was: 1.067230003940537
2021-01-11 19:59:25,591 [DEBUG]  Predicting cardinality for query 157: SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.phonetic_code<3199 AND t.series_years<128 AND t.production_year<1970 AND ci.role_id>2;
2021-01-11 19:59:25,597 [DEBUG]  		Latency: 1.59ms
2021-01-11 19:59:25,597 [DEBUG]  		True: 160
2021-01-11 19:59:25,597 [DEBUG]  		Predicted: 29.497084000250663
2021-01-11 19:59:25,597 [DEBUG]  Q-Error was: 5.424264988316823
2021-01-11 19:59:25,597 [DEBUG]  Predicting cardinality for query 158: SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year=1976 AND t.series_years>153 AND t.phonetic_code>17575 AND ci.role_id=2;
2021-01-11 19:59:25,604 [DEBUG]  		Latency: 1.44ms
2021-01-11 19:59:25,604 [DEBUG]  		True: 216
2021-01-11 19:59:25,604 [DEBUG]  		Predicted: 99.9502983612891
2021-01-11 19:59:25,604 [DEBUG]  Q-Error was: 2.161074089236107
2021-01-11 19:59:25,604 [DEBUG]  Predicting cardinality for query 159: SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year<2009 AND t.phonetic_code<5244 AND t.series_years>542 AND ci.role_id=1;
2021-01-11 19:59:25,611 [DEBUG]  		Latency: 1.45ms
2021-01-11 19:59:25,611 [DEBUG]  		True: 65841
2021-01-11 19:59:25,611 [DEBUG]  		Predicted: 59450.49547999895
2021-01-11 19:59:25,611 [DEBUG]  Q-Error was: 1.1074928723201478
2021-01-11 19:59:25,611 [DEBUG]  Predicting cardinality for query 160: SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.phonetic_code<20686 AND t.series_years>282 AND t.production_year<1960 AND ci.role_id=1;
2021-01-11 19:59:25,618 [DEBUG]  		Latency: 1.46ms
2021-01-11 19:59:25,618 [DEBUG]  		True: 2566
2021-01-11 19:59:25,618 [DEBUG]  		Predicted: 17200.95795362429
2021-01-11 19:59:25,618 [DEBUG]  Q-Error was: 6.703413076237057
2021-01-11 19:59:25,618 [DEBUG]  Predicting cardinality for query 161: SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year>2005 AND t.phonetic_code<3696 AND t.series_years<553 AND ci.role_id>1;
2021-01-11 19:59:25,625 [DEBUG]  		Latency: 1.46ms
2021-01-11 19:59:25,625 [DEBUG]  		True: 8
2021-01-11 19:59:25,625 [DEBUG]  		Predicted: 3309.9451364355277
2021-01-11 19:59:25,625 [DEBUG]  Q-Error was: 413.74314205444097
2021-01-11 19:59:25,625 [DEBUG]  Predicting cardinality for query 162: SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.phonetic_code=12193 AND t.production_year<2012 AND t.series_years>100 AND ci.role_id=1;
2021-01-11 19:59:25,631 [DEBUG]  		Latency: 1.45ms
2021-01-11 19:59:25,631 [DEBUG]  		True: 34
2021-01-11 19:59:25,632 [DEBUG]  		Predicted: 13.834015594432165
2021-01-11 19:59:25,632 [DEBUG]  Q-Error was: 2.4577101108433133
2021-01-11 19:59:25,632 [DEBUG]  Predicting cardinality for query 163: SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year<1997 AND t.phonetic_code<11135 AND t.series_years<879 AND ci.role_id>4;
2021-01-11 19:59:25,638 [DEBUG]  		Latency: 1.60ms
2021-01-11 19:59:25,638 [DEBUG]  		True: 11133
2021-01-11 19:59:25,638 [DEBUG]  		Predicted: 6274.291066793721
2021-01-11 19:59:25,639 [DEBUG]  Q-Error was: 1.774383732198954
2021-01-11 19:59:25,639 [DEBUG]  Predicting cardinality for query 164: SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.phonetic_code<5555 AND t.production_year>2002 AND t.series_years<655 AND ci.role_id>1;
2021-01-11 19:59:25,645 [DEBUG]  		Latency: 1.51ms
2021-01-11 19:59:25,645 [DEBUG]  		True: 9
2021-01-11 19:59:25,645 [DEBUG]  		Predicted: 7368.850414001426
2021-01-11 19:59:25,645 [DEBUG]  Q-Error was: 818.7611571112695
2021-01-11 19:59:25,646 [DEBUG]  Predicting cardinality for query 165: SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year=2008 AND t.phonetic_code>20811 AND t.series_years>670 AND ci.role_id>1;
2021-01-11 19:59:25,652 [DEBUG]  		Latency: 1.47ms
2021-01-11 19:59:25,652 [DEBUG]  		True: 688
2021-01-11 19:59:25,652 [DEBUG]  		Predicted: 606.5208772466586
2021-01-11 19:59:25,652 [DEBUG]  Q-Error was: 1.1343385294884178
2021-01-11 19:59:25,652 [DEBUG]  Predicting cardinality for query 166: SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.phonetic_code<11763 AND t.series_years=1086 AND t.production_year<2009 AND ci.role_id=1;
2021-01-11 19:59:25,662 [DEBUG]  		Latency: 1.90ms
2021-01-11 19:59:25,662 [DEBUG]  		True: 27
2021-01-11 19:59:25,662 [DEBUG]  		Predicted: 25.770204792300444
2021-01-11 19:59:25,663 [DEBUG]  Q-Error was: 1.047721592343224
2021-01-11 19:59:25,663 [DEBUG]  Predicting cardinality for query 167: SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year>1995 AND t.series_years>922 AND t.phonetic_code<5517 AND ci.role_id=1;
2021-01-11 19:59:25,669 [DEBUG]  		Latency: 1.48ms
2021-01-11 19:59:25,669 [DEBUG]  		True: 48302
2021-01-11 19:59:25,669 [DEBUG]  		Predicted: 51055.27170216883
2021-01-11 19:59:25,670 [DEBUG]  Q-Error was: 1.0570011946124143
2021-01-11 19:59:25,670 [DEBUG]  Predicting cardinality for query 168: SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year>2010 AND t.series_years>752 AND t.phonetic_code<16037 AND ci.role_id=2;
2021-01-11 19:59:25,676 [DEBUG]  		Latency: 1.49ms
2021-01-11 19:59:25,676 [DEBUG]  		True: 10313
2021-01-11 19:59:25,676 [DEBUG]  		Predicted: 16442.349669150128
2021-01-11 19:59:25,676 [DEBUG]  Q-Error was: 1.5943323639241858
2021-01-11 19:59:25,676 [DEBUG]  Predicting cardinality for query 169: SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.phonetic_code<16821 AND t.production_year<1998 AND t.series_years>732 AND ci.role_id=4;
2021-01-11 19:59:25,683 [DEBUG]  		Latency: 1.61ms
2021-01-11 19:59:25,683 [DEBUG]  		True: 21465
2021-01-11 19:59:25,683 [DEBUG]  		Predicted: 14497.906757816176
2021-01-11 19:59:25,683 [DEBUG]  Q-Error was: 1.4805585632855374
2021-01-11 19:59:25,683 [DEBUG]  Predicting cardinality for query 170: SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.phonetic_code=8979 AND t.series_years>127 AND t.production_year>1970 AND ci.role_id>2;
2021-01-11 19:59:25,690 [DEBUG]  		Latency: 1.48ms
2021-01-11 19:59:25,690 [DEBUG]  		True: 6
2021-01-11 19:59:25,690 [DEBUG]  		Predicted: 44.885660346528645
2021-01-11 19:59:25,690 [DEBUG]  Q-Error was: 7.480943391088108
2021-01-11 19:59:25,690 [DEBUG]  Predicting cardinality for query 171: SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.phonetic_code<17236 AND t.production_year<2011 AND t.series_years<128 AND ci.role_id>1;
2021-01-11 19:59:25,697 [DEBUG]  		Latency: 1.50ms
2021-01-11 19:59:25,697 [DEBUG]  		True: 1185
2021-01-11 19:59:25,697 [DEBUG]  		Predicted: 864.7355367397232
2021-01-11 19:59:25,697 [DEBUG]  Q-Error was: 1.3703611678406982
2021-01-11 19:59:25,697 [DEBUG]  Predicting cardinality for query 172: SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.series_years>614 AND t.phonetic_code>17009 AND t.production_year<2012 AND ci.role_id<2;
2021-01-11 19:59:25,704 [DEBUG]  		Latency: 1.47ms
2021-01-11 19:59:25,704 [DEBUG]  		True: 46492
2021-01-11 19:59:25,704 [DEBUG]  		Predicted: 32937.43980234338
2021-01-11 19:59:25,704 [DEBUG]  Q-Error was: 1.4115244013802268
2021-01-11 19:59:25,704 [DEBUG]  Predicting cardinality for query 173: SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year<2006 AND t.series_years<550 AND t.phonetic_code<239 AND ci.role_id<2;
2021-01-11 19:59:25,710 [DEBUG]  		Latency: 1.41ms
2021-01-11 19:59:25,710 [DEBUG]  		True: 727
2021-01-11 19:59:25,711 [DEBUG]  		Predicted: 163.8479302516392
2021-01-11 19:59:25,711 [DEBUG]  Q-Error was: 4.437041095871437
2021-01-11 19:59:25,711 [DEBUG]  Predicting cardinality for query 174: SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year<2008 AND t.series_years=1060 AND t.phonetic_code<1844 AND ci.role_id<4;
2021-01-11 19:59:25,717 [DEBUG]  		Latency: 1.42ms
2021-01-11 19:59:25,717 [DEBUG]  		True: 77
2021-01-11 19:59:25,717 [DEBUG]  		Predicted: 43.33076623815229
2021-01-11 19:59:25,717 [DEBUG]  Q-Error was: 1.777028349251814
2021-01-11 19:59:25,717 [DEBUG]  Predicting cardinality for query 175: SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.phonetic_code>16061 AND t.series_years<230 AND t.production_year>1994 AND ci.role_id>1;
2021-01-11 19:59:25,724 [DEBUG]  		Latency: 1.56ms
2021-01-11 19:59:25,724 [DEBUG]  		True: 14
2021-01-11 19:59:25,724 [DEBUG]  		Predicted: 633.5932327017301
2021-01-11 19:59:25,724 [DEBUG]  Q-Error was: 45.256659478695006
2021-01-11 19:59:25,724 [DEBUG]  Predicting cardinality for query 176: SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year>1998 AND t.series_years>707 AND t.phonetic_code>794 AND ci.role_id=2;
2021-01-11 19:59:25,730 [DEBUG]  		Latency: 1.42ms
2021-01-11 19:59:25,730 [DEBUG]  		True: 83375
2021-01-11 19:59:25,730 [DEBUG]  		Predicted: 78348.85412183778
2021-01-11 19:59:25,730 [DEBUG]  Q-Error was: 1.0641508536978246
2021-01-11 19:59:25,730 [DEBUG]  Predicting cardinality for query 177: SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.production_year>2012 AND t.series_years>1126 AND t.phonetic_code<10185 AND ci.role_id>2;
2021-01-11 19:59:25,737 [DEBUG]  		Latency: 1.46ms
2021-01-11 19:59:25,737 [DEBUG]  		True: 4565
2021-01-11 19:59:25,737 [DEBUG]  		Predicted: 4123.871214184868
2021-01-11 19:59:25,737 [DEBUG]  Q-Error was: 1.1069695834093418
2021-01-11 19:59:25,737 [DEBUG]  Predicting cardinality for query 178: SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND t.series_years>1179 AND t.production_year>1956 AND t.phonetic_code=9945 AND ci.role_id<2;
2021-01-11 19:59:25,743 [DEBUG]  		Latency: 1.42ms
2021-01-11 19:59:25,743 [DEBUG]  		True: 16
2021-01-11 19:59:25,743 [DEBUG]  		Predicted: 11.5542416932268
2021-01-11 19:59:25,743 [DEBUG]  Q-Error was: 1.3847728327666318
