2020-12-18 22:25:51,926 [INFO ]  maqp(evaluate_cardinalities: database_name=imdb, target_path=./baselines/cardinality_estimation/results/deepDB-ranges/imdb_ranges_4_model_based_budget_5.csv)
2020-12-18 22:25:55,690 [DEBUG]  		Latency: 26.19ms
2020-12-18 22:25:55,691 [DEBUG]  		True: 17
2020-12-18 22:25:55,691 [DEBUG]  		Predicted: 10.271747715811085
2020-12-18 22:25:55,691 [DEBUG]  Q-Error was: 1.6550250717151336
2020-12-18 22:25:55,691 [DEBUG]  Predicting cardinality for query 102: SELECT COUNT(*) FROM movie_info mi, movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mi_idx.movie_id AND mk.keyword_id=50 AND t.phonetic_code>=14560 AND t.production_year<=2006.0 AND mi_idx.info_type_id=99 AND mi.info_type_id=3;
2020-12-18 22:25:55,717 [DEBUG]  		Latency: 20.16ms
2020-12-18 22:25:55,717 [DEBUG]  		True: 784
2020-12-18 22:25:55,717 [DEBUG]  		Predicted: 1289.4034668260629
2020-12-18 22:25:55,717 [DEBUG]  Q-Error was: 1.644647279114876
2020-12-18 22:25:55,717 [DEBUG]  Predicting cardinality for query 103: SELECT COUNT(*) FROM movie_info mi, movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mi_idx.movie_id AND mk.keyword_id=58098 AND mi.info_type_id=15 AND t.production_year=1984.0 AND t.phonetic_code=10087;
2020-12-18 22:25:55,745 [DEBUG]  		Latency: 21.83ms
2020-12-18 22:25:55,745 [DEBUG]  		True: 177
2020-12-18 22:25:55,745 [DEBUG]  		Predicted: 2.887099000000001
2020-12-18 22:25:55,745 [DEBUG]  Q-Error was: 61.30721530505187
2020-12-18 22:25:55,745 [DEBUG]  Predicting cardinality for query 104: SELECT COUNT(*) FROM movie_info mi, movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mi_idx.movie_id AND t.production_year>=2005.0 AND mk.keyword_id=683 AND t.phonetic_code=2145;
2020-12-18 22:25:55,770 [DEBUG]  		Latency: 19.56ms
2020-12-18 22:25:55,770 [DEBUG]  		True: 120
2020-12-18 22:25:55,770 [DEBUG]  		Predicted: 50.714251999999995
2020-12-18 22:25:55,771 [DEBUG]  Q-Error was: 2.3661987561208635
2020-12-18 22:25:55,771 [DEBUG]  Predicting cardinality for query 105: SELECT COUNT(*) FROM movie_info mi, movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mi_idx.movie_id AND mi.info_type_id=77 AND t.kind_id=2 AND mk.keyword_id=851 AND t.production_year<=1990.0;
2020-12-18 22:25:55,799 [DEBUG]  		Latency: 22.65ms
2020-12-18 22:25:55,799 [DEBUG]  		True: 21
2020-12-18 22:25:55,799 [DEBUG]  		Predicted: 5.055031145005305
2020-12-18 22:25:55,799 [DEBUG]  Q-Error was: 4.154277075176747
2020-12-18 22:25:55,799 [DEBUG]  Predicting cardinality for query 106: SELECT COUNT(*) FROM movie_info mi, movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mi_idx.movie_id AND mi_idx.info_type_id=99 AND t.kind_id=1 AND t.imdb_index<=2 AND mi.info_type_id=16 AND t.phonetic_code=2395 AND mk.keyword_id=121;
2020-12-18 22:25:55,833 [DEBUG]  		Latency: 27.12ms
2020-12-18 22:25:55,833 [DEBUG]  		True: 46
2020-12-18 22:25:55,833 [DEBUG]  		Predicted: 2.887099000000001
2020-12-18 22:25:55,833 [DEBUG]  Q-Error was: 15.932948610352463
2020-12-18 22:25:55,833 [DEBUG]  Predicting cardinality for query 107: SELECT COUNT(*) FROM movie_info mi, movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mi_idx.movie_id AND t.phonetic_code<=4710 AND t.production_year>=2008.0 AND t.kind_id=1 AND mk.keyword_id=1595 AND mi_idx.info_type_id=101 AND mi.info_type_id=7;
2020-12-18 22:25:55,864 [DEBUG]  		Latency: 24.77ms
2020-12-18 22:25:55,864 [DEBUG]  		True: 212
2020-12-18 22:25:55,864 [DEBUG]  		Predicted: 163.60314248080564
2020-12-18 22:25:55,864 [DEBUG]  Q-Error was: 1.295818630286227
2020-12-18 22:25:55,864 [DEBUG]  Predicting cardinality for query 108: SELECT COUNT(*) FROM movie_info mi, movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mi_idx.movie_id AND t.production_year=2010.0 AND t.phonetic_code>=18259 AND t.kind_id=1 AND mi_idx.info_type_id=99;
2020-12-18 22:25:55,892 [DEBUG]  		Latency: 22.31ms
2020-12-18 22:25:55,893 [DEBUG]  		True: 583802
2020-12-18 22:25:55,893 [DEBUG]  		Predicted: 479104.3048411332
2020-12-18 22:25:55,893 [DEBUG]  Q-Error was: 1.2185279783565786
2020-12-18 22:25:55,893 [DEBUG]  Predicting cardinality for query 109: SELECT COUNT(*) FROM movie_info mi, movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mi_idx.movie_id AND mi.info_type_id=94 AND t.phonetic_code=1298 AND mi_idx.info_type_id=101 AND mk.keyword_id=79384;
2020-12-18 22:25:55,917 [DEBUG]  		Latency: 18.48ms
2020-12-18 22:25:55,917 [DEBUG]  		True: 4
2020-12-18 22:25:55,917 [DEBUG]  		Predicted: 0.2488753566358484
2020-12-18 22:25:55,917 [DEBUG]  Q-Error was: 16.07230243311215
2020-12-18 22:25:55,917 [DEBUG]  Predicting cardinality for query 110: SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mc.movie_id AND t.production_year=1994.0 AND mk.keyword_id=323 AND mc.company_type_id=1 AND t.kind_id=1 AND t.phonetic_code<=16955;
2020-12-18 22:25:55,949 [DEBUG]  		Latency: 25.98ms
2020-12-18 22:25:55,949 [DEBUG]  		True: 53362
2020-12-18 22:25:55,949 [DEBUG]  		Predicted: 25681.819272710247
2020-12-18 22:25:55,950 [DEBUG]  Q-Error was: 2.077812301120855
2020-12-18 22:25:55,950 [DEBUG]  Predicting cardinality for query 111: SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mc.movie_id AND mi.info_type_id=98 AND t.production_year=2003.0 AND t.kind_id=1;
2020-12-18 22:25:55,975 [DEBUG]  		Latency: 20.34ms
2020-12-18 22:25:55,975 [DEBUG]  		True: 2199970
2020-12-18 22:25:55,976 [DEBUG]  		Predicted: 1924582.963894118
2020-12-18 22:25:55,976 [DEBUG]  Q-Error was: 1.143089199723911
2020-12-18 22:25:55,976 [DEBUG]  Predicting cardinality for query 112: SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mc.movie_id AND mi.info_type_id=5 AND mk.keyword_id=265 AND t.phonetic_code<=6825 AND t.kind_id=1 AND t.production_year=2007.0 AND mc.company_type_id=1;
2020-12-18 22:25:56,007 [DEBUG]  		Latency: 24.74ms
2020-12-18 22:25:56,007 [DEBUG]  		True: 1383
2020-12-18 22:25:56,007 [DEBUG]  		Predicted: 195.69923214803907
2020-12-18 22:25:56,007 [DEBUG]  Q-Error was: 7.066966920717465
2020-12-18 22:25:56,007 [DEBUG]  Predicting cardinality for query 113: SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mc.movie_id AND t.phonetic_code=2681 AND mk.keyword_id=6175 AND t.kind_id=1 AND t.production_year=2004.0;
2020-12-18 22:25:56,040 [DEBUG]  		Latency: 27.53ms
2020-12-18 22:25:56,040 [DEBUG]  		True: 12564
2020-12-18 22:25:56,041 [DEBUG]  		Predicted: 19.794582000000005
2020-12-18 22:25:56,041 [DEBUG]  Q-Error was: 634.7191367819738
2020-12-18 22:25:56,041 [DEBUG]  Predicting cardinality for query 114: SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mc.movie_id AND t.production_year>=1994.0 AND t.kind_id=1 AND t.phonetic_code>=18365;
2020-12-18 22:25:56,066 [DEBUG]  		Latency: 20.02ms
2020-12-18 22:25:56,066 [DEBUG]  		True: 251627293
2020-12-18 22:25:56,066 [DEBUG]  		Predicted: 237090694.54970038
2020-12-18 22:25:56,067 [DEBUG]  Q-Error was: 1.0613123955704318
2020-12-18 22:25:56,067 [DEBUG]  Predicting cardinality for query 115: SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mc.movie_id AND t.phonetic_code>=11816 AND mk.keyword_id=16936 AND mc.company_type_id=1 AND t.production_year>=1977.0 AND mi.info_type_id=7;
2020-12-18 22:25:56,091 [DEBUG]  		Latency: 18.79ms
2020-12-18 22:25:56,091 [DEBUG]  		True: 2623
2020-12-18 22:25:56,092 [DEBUG]  		Predicted: 2432.614487052375
2020-12-18 22:25:56,092 [DEBUG]  Q-Error was: 1.0782637421428487
2020-12-18 22:25:56,092 [DEBUG]  Predicting cardinality for query 116: SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mc.movie_id AND mi.info_type_id=16 AND mc.company_type_id=1 AND t.production_year=1995.0 AND t.phonetic_code<=21203;
2020-12-18 22:25:56,115 [DEBUG]  		Latency: 16.98ms
2020-12-18 22:25:56,115 [DEBUG]  		True: 8430043
2020-12-18 22:25:56,115 [DEBUG]  		Predicted: 12484798.747453123
2020-12-18 22:25:56,115 [DEBUG]  Q-Error was: 1.4809887384267344
2020-12-18 22:25:56,115 [DEBUG]  Predicting cardinality for query 117: SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mc.movie_id AND mi.info_type_id=7 AND t.phonetic_code<=16884 AND t.kind_id=1 AND mc.company_type_id=2;
2020-12-18 22:25:56,138 [DEBUG]  		Latency: 17.36ms
2020-12-18 22:25:56,138 [DEBUG]  		True: 27269086
2020-12-18 22:25:56,138 [DEBUG]  		Predicted: 33418216.803750087
2020-12-18 22:25:56,138 [DEBUG]  Q-Error was: 1.2254982364920513
2020-12-18 22:25:56,138 [DEBUG]  Predicting cardinality for query 118: SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mc.movie_id AND t.phonetic_code=3636 AND mi.info_type_id=15 AND mk.keyword_id=15719 AND mc.company_type_id=1 AND t.production_year<=2008.0;
2020-12-18 22:25:56,167 [DEBUG]  		Latency: 22.52ms
2020-12-18 22:25:56,167 [DEBUG]  		True: 6751
2020-12-18 22:25:56,167 [DEBUG]  		Predicted: 0.2669661973856777
2020-12-18 22:25:56,167 [DEBUG]  Q-Error was: 25287.845675259938
2020-12-18 22:25:56,167 [DEBUG]  Predicting cardinality for query 119: SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mc.movie_id AND t.production_year<=1968.0 AND mi.info_type_id=16 AND mk.keyword_id=16466;
2020-12-18 22:25:56,187 [DEBUG]  		Latency: 13.74ms
2020-12-18 22:25:56,187 [DEBUG]  		True: 16568
2020-12-18 22:25:56,187 [DEBUG]  		Predicted: 42098.496898892525
2020-12-18 22:25:56,187 [DEBUG]  Q-Error was: 2.5409522512610168
2020-12-18 22:25:56,187 [DEBUG]  Predicting cardinality for query 120: SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mc.movie_id AND mc.company_type_id=1 AND mi.info_type_id=16 AND mk.keyword_id=1905;
2020-12-18 22:25:56,204 [DEBUG]  		Latency: 11.87ms
2020-12-18 22:25:56,204 [DEBUG]  		True: 207700
2020-12-18 22:25:56,204 [DEBUG]  		Predicted: 66176.94941712487
2020-12-18 22:25:56,204 [DEBUG]  Q-Error was: 3.138555068334
2020-12-18 22:25:56,205 [DEBUG]  Predicting cardinality for query 121: SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mc.movie_id AND t.kind_id=1 AND mk.keyword_id=34333 AND t.phonetic_code<=17258 AND mc.company_type_id=1 AND t.production_year=2011.0 AND mi.info_type_id=9;
2020-12-18 22:25:56,236 [DEBUG]  		Latency: 25.11ms
2020-12-18 22:25:56,236 [DEBUG]  		True: 230
2020-12-18 22:25:56,236 [DEBUG]  		Predicted: 44.65600625552054
2020-12-18 22:25:56,237 [DEBUG]  Q-Error was: 5.150482976107308
2020-12-18 22:25:56,237 [DEBUG]  Predicting cardinality for query 122: SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mc.movie_id AND mi.info_type_id=4 AND t.production_year=2002.0 AND t.phonetic_code>=11792 AND mc.company_type_id=1 AND t.kind_id=1;
2020-12-18 22:25:56,268 [DEBUG]  		Latency: 24.47ms
2020-12-18 22:25:56,268 [DEBUG]  		True: 482765
2020-12-18 22:25:56,268 [DEBUG]  		Predicted: 495416.85991712596
2020-12-18 22:25:56,268 [DEBUG]  Q-Error was: 1.0262070778062327
2020-12-18 22:25:56,268 [DEBUG]  Predicting cardinality for query 123: SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mc.movie_id AND mc.company_type_id=1 AND t.phonetic_code=6132 AND t.kind_id=1;
2020-12-18 22:25:56,294 [DEBUG]  		Latency: 19.70ms
2020-12-18 22:25:56,294 [DEBUG]  		True: 3746804
2020-12-18 22:25:56,294 [DEBUG]  		Predicted: 69.42927100000001
2020-12-18 22:25:56,294 [DEBUG]  Q-Error was: 53965.76899100668
2020-12-18 22:25:56,294 [DEBUG]  Predicting cardinality for query 124: SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mc.movie_id AND mc.company_type_id=2 AND t.kind_id=1 AND mk.keyword_id=137;
2020-12-18 22:25:56,317 [DEBUG]  		Latency: 17.69ms
2020-12-18 22:25:56,317 [DEBUG]  		True: 2404075
2020-12-18 22:25:56,317 [DEBUG]  		Predicted: 9175767.941005606
2020-12-18 22:25:56,317 [DEBUG]  Q-Error was: 3.816756108276824
2020-12-18 22:25:56,317 [DEBUG]  Predicting cardinality for query 125: SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mc.movie_id AND mk.keyword_id=27985 AND t.phonetic_code=5170 AND t.kind_id=1 AND t.production_year<=2007.0 AND mc.company_type_id=1;
2020-12-18 22:25:56,351 [DEBUG]  		Latency: 27.45ms
2020-12-18 22:25:56,351 [DEBUG]  		True: 6120
2020-12-18 22:25:56,351 [DEBUG]  		Predicted: 5.381964335436865
2020-12-18 22:25:56,351 [DEBUG]  Q-Error was: 1137.1312811762116
2020-12-18 22:25:56,351 [DEBUG]  Predicting cardinality for query 126: SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mc.movie_id AND mc.company_type_id=1 AND mi.info_type_id=46 AND t.production_year<=1996.0 AND t.kind_id=1 AND mk.keyword_id=1714;
2020-12-18 22:25:56,381 [DEBUG]  		Latency: 23.69ms
2020-12-18 22:25:56,381 [DEBUG]  		True: 9980
2020-12-18 22:25:56,381 [DEBUG]  		Predicted: 3075.113800428581
2020-12-18 22:25:56,381 [DEBUG]  Q-Error was: 3.245408348337899
2020-12-18 22:25:56,381 [DEBUG]  Predicting cardinality for query 127: SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mc.movie_id AND t.production_year=2008.0 AND mi.info_type_id=18 AND t.kind_id=1 AND t.phonetic_code<=3636 AND mk.keyword_id=28622;
2020-12-18 22:25:56,409 [DEBUG]  		Latency: 21.62ms
2020-12-18 22:25:56,409 [DEBUG]  		True: 1786
2020-12-18 22:25:56,409 [DEBUG]  		Predicted: 33.10056030524089
2020-12-18 22:25:56,409 [DEBUG]  Q-Error was: 53.956790565784424
2020-12-18 22:25:56,409 [DEBUG]  Predicting cardinality for query 128: SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mc.movie_id AND mc.company_type_id=1 AND mk.keyword_id=2082 AND t.production_year<=2011.0;
2020-12-18 22:25:56,432 [DEBUG]  		Latency: 16.99ms
2020-12-18 22:25:56,432 [DEBUG]  		True: 1560371
2020-12-18 22:25:56,432 [DEBUG]  		Predicted: 1102996.20730254
2020-12-18 22:25:56,432 [DEBUG]  Q-Error was: 1.4146657891199865
2020-12-18 22:25:56,432 [DEBUG]  Predicting cardinality for query 129: SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mc.movie_id AND mc.company_type_id=1 AND t.production_year=1995.0 AND mk.keyword_id=71583 AND mi.info_type_id=18 AND t.kind_id=1 AND t.phonetic_code<=6807;
2020-12-18 22:25:56,463 [DEBUG]  		Latency: 24.95ms
2020-12-18 22:25:56,463 [DEBUG]  		True: 417
2020-12-18 22:25:56,463 [DEBUG]  		Predicted: 103.24798806760357
2020-12-18 22:25:56,464 [DEBUG]  Q-Error was: 4.03881962064928
2020-12-18 22:25:56,464 [DEBUG]  Predicting cardinality for query 130: SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mc.movie_id AND mk.keyword_id=105580 AND t.production_year=2003.0 AND t.kind_id=1 AND t.phonetic_code<=8067;
2020-12-18 22:25:56,495 [DEBUG]  		Latency: 25.11ms
2020-12-18 22:25:56,495 [DEBUG]  		True: 4116
2020-12-18 22:25:56,495 [DEBUG]  		Predicted: 19.794582000000005
2020-12-18 22:25:56,495 [DEBUG]  Q-Error was: 207.9356866439513
2020-12-18 22:25:56,495 [DEBUG]  Predicting cardinality for query 131: SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mc.movie_id AND t.phonetic_code<=11798 AND t.production_year=1956.0 AND t.kind_id=1 AND mk.keyword_id=1141 AND mc.company_type_id=2;
2020-12-18 22:25:56,524 [DEBUG]  		Latency: 23.42ms
2020-12-18 22:25:56,524 [DEBUG]  		True: 615
2020-12-18 22:25:56,524 [DEBUG]  		Predicted: 349.26937275867823
2020-12-18 22:25:56,525 [DEBUG]  Q-Error was: 1.760818577198648
2020-12-18 22:25:56,525 [DEBUG]  Predicting cardinality for query 132: SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mc.movie_id AND mi.info_type_id=15 AND mk.keyword_id=75361 AND mc.company_type_id=1;
2020-12-18 22:25:56,540 [DEBUG]  		Latency: 9.77ms
2020-12-18 22:25:56,540 [DEBUG]  		True: 29701
2020-12-18 22:25:56,540 [DEBUG]  		Predicted: 2949.6991724274285
2020-12-18 22:25:56,540 [DEBUG]  Q-Error was: 10.069162400570438
2020-12-18 22:25:56,540 [DEBUG]  Predicting cardinality for query 133: SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mc.movie_id AND mk.keyword_id=54186 AND t.production_year=2000.0 AND t.phonetic_code=1805 AND mc.company_type_id=1;
2020-12-18 22:25:56,568 [DEBUG]  		Latency: 22.50ms
2020-12-18 22:25:56,568 [DEBUG]  		True: 8169
2020-12-18 22:25:56,568 [DEBUG]  		Predicted: 28.11172869516545
2020-12-18 22:25:56,569 [DEBUG]  Q-Error was: 290.5904538487124
2020-12-18 22:25:56,569 [DEBUG]  Predicting cardinality for query 134: SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mc.movie_id AND mk.keyword_id=6019 AND t.phonetic_code>=18377 AND mi.info_type_id=15 AND t.kind_id=1 AND t.production_year=2009.0 AND mc.company_type_id=1;
2020-12-18 22:25:56,600 [DEBUG]  		Latency: 25.02ms
2020-12-18 22:25:56,600 [DEBUG]  		True: 1590
2020-12-18 22:25:56,600 [DEBUG]  		Predicted: 532.1744698362021
2020-12-18 22:25:56,600 [DEBUG]  Q-Error was: 2.9877419720817984
2020-12-18 22:25:56,600 [DEBUG]  Predicting cardinality for query 135: SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mc.movie_id AND t.phonetic_code>=5002 AND mk.keyword_id=1382 AND t.kind_id=1 AND mc.company_type_id=2;
2020-12-18 22:25:56,624 [DEBUG]  		Latency: 18.19ms
2020-12-18 22:25:56,624 [DEBUG]  		True: 914262
2020-12-18 22:25:56,624 [DEBUG]  		Predicted: 1738636.8595563495
2020-12-18 22:25:56,624 [DEBUG]  Q-Error was: 1.9016833900526866
2020-12-18 22:25:56,624 [DEBUG]  Predicting cardinality for query 136: SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mc.movie_id AND mi.info_type_id=76 AND t.phonetic_code>=5139 AND t.kind_id=1;
2020-12-18 22:25:56,647 [DEBUG]  		Latency: 16.63ms
2020-12-18 22:25:56,647 [DEBUG]  		True: 8144875
2020-12-18 22:25:56,647 [DEBUG]  		Predicted: 9829519.289108746
2020-12-18 22:25:56,647 [DEBUG]  Q-Error was: 1.2068348856316082
2020-12-18 22:25:56,647 [DEBUG]  Predicting cardinality for query 137: SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mc.movie_id AND mc.company_type_id=1 AND mi.info_type_id=13 AND t.phonetic_code>=1888 AND t.production_year>=2011.0 AND mk.keyword_id=16084 AND t.kind_id=1;
2020-12-18 22:25:56,677 [DEBUG]  		Latency: 24.08ms
2020-12-18 22:25:56,677 [DEBUG]  		True: 2573
2020-12-18 22:25:56,677 [DEBUG]  		Predicted: 93.62920143190176
2020-12-18 22:25:56,677 [DEBUG]  Q-Error was: 27.480742766682575
2020-12-18 22:25:56,678 [DEBUG]  Predicting cardinality for query 138: SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mc.movie_id AND t.season_nr<=12.0 AND t.phonetic_code<=7259 AND mk.keyword_id=2557 AND t.production_year>=2001.0 AND mi.info_type_id=15 AND mc.company_type_id=1;
2020-12-18 22:25:56,706 [DEBUG]  		Latency: 21.97ms
2020-12-18 22:25:56,706 [DEBUG]  		True: 12
2020-12-18 22:25:56,706 [DEBUG]  		Predicted: 39.446350234375814
2020-12-18 22:25:56,706 [DEBUG]  Q-Error was: 3.287195852864651
2020-12-18 22:25:56,706 [DEBUG]  Predicting cardinality for query 139: SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mc.movie_id AND mc.company_type_id=2 AND t.kind_id=1 AND t.production_year>=1935.0 AND t.phonetic_code=17175;
2020-12-18 22:25:56,733 [DEBUG]  		Latency: 20.65ms
2020-12-18 22:25:56,733 [DEBUG]  		True: 128104
2020-12-18 22:25:56,733 [DEBUG]  		Predicted: 116800.852262584
2020-12-18 22:25:56,733 [DEBUG]  Q-Error was: 1.0967728190202328
2020-12-18 22:25:56,733 [DEBUG]  Predicting cardinality for query 140: SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mc.movie_id AND mi.info_type_id=17 AND t.production_year=1972.0 AND t.kind_id=1 AND t.phonetic_code>=9066;
2020-12-18 22:25:56,760 [DEBUG]  		Latency: 21.50ms
2020-12-18 22:25:56,760 [DEBUG]  		True: 690586
2020-12-18 22:25:56,760 [DEBUG]  		Predicted: 376689.2019739972
2020-12-18 22:25:56,760 [DEBUG]  Q-Error was: 1.8333044758943504
2020-12-18 22:25:56,761 [DEBUG]  Predicting cardinality for query 141: SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mc.movie_id AND t.kind_id=1 AND mk.keyword_id=28886 AND mc.company_type_id=1 AND t.production_year>=1970.0 AND mi.info_type_id=107 AND t.phonetic_code=22522;
2020-12-18 22:25:56,795 [DEBUG]  		Latency: 28.49ms
2020-12-18 22:25:56,795 [DEBUG]  		True: 20
2020-12-18 22:25:56,795 [DEBUG]  		Predicted: 16.70627004060544
2020-12-18 22:25:56,796 [DEBUG]  Q-Error was: 1.1971553166199866
2020-12-18 22:25:56,796 [DEBUG]  Predicting cardinality for query 142: SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mc.movie_id AND t.production_year>=2011.0 AND t.phonetic_code<=20838 AND mk.keyword_id=104247 AND mi.info_type_id=7;
2020-12-18 22:25:56,817 [DEBUG]  		Latency: 14.94ms
2020-12-18 22:25:56,817 [DEBUG]  		True: 495
2020-12-18 22:25:56,817 [DEBUG]  		Predicted: 11.026532383078683
2020-12-18 22:25:56,817 [DEBUG]  Q-Error was: 44.89171960893408
2020-12-18 22:25:56,817 [DEBUG]  Predicting cardinality for query 143: SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mc.movie_id AND mk.keyword_id=61671 AND mi.info_type_id=16 AND t.production_year=2012.0 AND t.phonetic_code>=10944 AND mc.company_type_id=1 AND t.kind_id=1;
2020-12-18 22:25:56,848 [DEBUG]  		Latency: 24.89ms
2020-12-18 22:25:56,848 [DEBUG]  		True: 2175
2020-12-18 22:25:56,848 [DEBUG]  		Predicted: 200.68321195879932
2020-12-18 22:25:56,848 [DEBUG]  Q-Error was: 10.837976823126251
2020-12-18 22:25:56,848 [DEBUG]  Predicting cardinality for query 144: SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mc.movie_id AND mi.info_type_id=17 AND t.production_year=1934.0 AND mc.company_type_id=1;
2020-12-18 22:25:56,869 [DEBUG]  		Latency: 15.34ms
2020-12-18 22:25:56,869 [DEBUG]  		True: 337418
2020-12-18 22:25:56,869 [DEBUG]  		Predicted: 174783.12543720863
